Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.252s)
CreateVariables () DONE !!!
Creating 7 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6
38.00	2.00	1.92	1.99	1.99	1.99	1.93	2.00
39.00	2.00	1.94	2.00	2.00	1.99	1.90	1.98
40.00	2.00	1.88	2.00	2.00	1.98	1.90	2.00
41.00	1.98	1.92	2.00	2.00	2.00	1.95	2.00
42.00	2.00	1.86	2.00	2.00	1.99	1.88	1.99
43.00	2.00	1.90	2.00	2.00	1.97	1.90	2.00
44.00	2.00	1.83	1.99	1.99	2.00	1.88	2.00
45.00	1.98	1.91	2.00	2.00	2.00	1.91	1.99
46.00	2.00	1.91	2.00	2.00	2.00	1.94	2.00
47.00	1.99	1.87	2.00	2.00	2.00	1.86	2.00
48.00	2.00	1.88	2.00	2.00	2.00	1.90	1.99
49.00	2.00	1.87	2.00	2.00	1.99	1.91	2.00
50.00	2.00	1.90	1.99	2.00	1.98	1.86	2.00
51.00	1.99	1.86	2.00	1.99	1.99	1.88	1.98
52.00	2.00	1.91	2.00	2.00	2.00	1.86	2.00
53.00	1.98	1.93	2.00	2.00	2.00	1.87	2.00
54.00	2.00	1.87	2.00	2.00	2.00	1.91	1.99
55.00	1.98	1.91	2.00	2.00	1.99	1.87	1.99
56.00	2.00	1.87	1.99	2.00	1.99	1.93	1.99
57.00	1.98	1.92	2.00	1.99	2.00	1.91	1.98
58.00	2.00	1.88	2.00	2.00	1.99	1.90	2.00
59.00	1.99	1.93	2.00	2.00	1.99	1.93	1.99
60.00	1.99	1.87	2.00	2.00	2.00	1.90	1.99
61.00	1.95	1.92	2.00	2.00	2.00	1.88	1.98
62.00	2.00	1.93	2.00	2.00	1.99	1.92	2.00
63.00	1.99	1.88	1.99	1.99	2.00	1.92	1.98
64.00	2.00	1.91	2.00	2.00	2.00	1.87	2.00
65.00	1.99	1.94	2.00	2.00	2.00	1.88	2.00
66.00	1.98	1.88	2.00	2.00	1.99	1.87	2.00
67.00	2.00	1.87	2.00	2.00	1.99	1.92	1.99
68.00	2.00	1.91	2.00	2.00	1.99	1.87	2.00
69.00	1.98	1.91	1.99	1.99	2.00	1.90	1.99
70.00	2.00	1.86	2.00	2.00	2.00	1.91	2.00
71.00	2.00	1.92	2.00	2.00	2.00	1.95	1.99
72.00	1.99	1.91	2.00	2.00	2.00	1.92	1.99
73.00	1.98	1.88	2.00	2.00	2.00	1.93	2.00
74.00	2.00	1.88	2.00	2.00	1.99	1.87	2.00
75.00	2.00	1.91	1.99	1.99	2.00	1.93	2.00
76.00	1.99	1.94	2.00	2.00	2.00	1.93	1.99
77.00	1.99	1.92	2.00	2.00	2.00	1.94	2.00
78.00	1.99	1.87	2.00	2.00	2.00	1.92	1.99
79.00	1.98	1.88	2.00	2.00	1.99	1.94	2.00
80.00	2.00	1.91	2.00	2.00	1.99	1.90	2.00
81.00	2.00	1.88	1.99	1.99	2.00	1.94	2.00
82.00	2.00	1.85	2.00	2.00	2.00	1.95	2.00
83.00	2.00	1.90	2.00	2.00	1.99	1.94	2.00
84.00	1.99	1.92	2.00	2.00	1.99	1.91	1.99
85.00	1.99	1.87	2.00	2.00	2.00	1.93	2.00
86.00	2.00	1.92	2.00	2.00	1.98	1.90	2.00
87.00	1.98	1.88	1.99	1.99	2.00	1.94	1.99
88.00	2.00	1.86	2.00	2.00	1.99	1.88	2.00
89.00	1.99	1.91	2.00	2.00	2.00	1.93	1.98
90.00	2.00	1.90	2.00	2.00	2.00	1.88	1.99
91.00	1.98	1.84	2.00	2.00	1.99	1.91	2.00
92.00	2.00	1.88	2.00	2.00	2.00	1.90	2.00
93.00	1.99	1.95	1.99	1.99	2.00	1.88	1.99
94.00	2.00	1.90	2.00	2.00	1.99	1.87	2.00
95.00	1.98	1.87	2.00	2.00	2.00	1.88	1.99
96.00	1.99	1.94	2.00	2.00	2.00	1.93	1.98
97.00	1.98	1.90	2.00	2.00	1.99	1.93	2.00
98.00	2.00	1.87	2.00	2.00	1.99	1.95	2.00
99.00	1.99	1.91	1.99	2.00	1.99	1.93	2.00
100.00	2.00	1.91	2.00	1.99	1.99	1.93	2.00
101.00	1.99	1.90	2.00	2.00	1.99	1.91	2.00
102.00	2.00	1.90	2.00	2.00	2.00	1.94	2.00
103.00	1.98	1.91	2.00	2.00	1.99	1.93	1.95
104.00	2.00	1.92	2.00	2.00	1.99	1.90	2.00
105.00	1.97	1.90	1.99	2.00	2.00	1.88	1.97
106.00	1.98	1.92	2.00	1.99	2.00	1.88	1.98
107.00	1.98	1.90	2.00	2.00	1.99	1.90	2.00
108.00	2.00	1.92	2.00	2.00	2.00	1.92	2.00
109.00	1.99	1.87	2.00	2.00	1.99	1.88	1.97
110.00	2.00	1.91	2.00	2.00	2.00	1.94	2.00
111.00	2.00	1.85	2.00	2.00	1.99	1.94	1.98
112.00	2.00	1.92	1.99	1.99	2.00	1.93	2.00
113.00	1.98	1.87	2.00	2.00	2.00	1.94	2.00
114.00	2.00	1.90	2.00	2.00	1.99	1.86	2.00
115.00	1.98	1.95	2.00	2.00	2.00	1.91	1.98
116.00	1.98	1.91	2.00	2.00	1.98	1.93	2.00
117.00	2.00	1.88	2.00	2.00	2.00	1.91	2.00
118.00	2.00	1.91	1.99	1.99	1.99	1.93	2.00
119.00	2.00	1.93	2.00	2.00	1.99	1.88	1.97
120.00	2.00	1.90	2.00	2.00	1.99	1.86	2.00
121.00	1.97	1.95	2.00	2.00	2.00	1.90	1.98
122.00	1.99	1.90	2.00	2.00	1.99	1.95	2.00
123.00	2.00	1.91	2.00	2.00	2.00	1.91	2.00
124.00	2.00	1.88	1.99	1.99	1.99	1.84	2.00
125.00	2.00	1.87	2.00	2.00	2.00	1.87	2.00
126.00	1.98	1.95	2.00	2.00	2.00	1.90	1.99
127.00	1.98	1.93	2.00	2.00	2.00	1.91	1.99
128.00	2.00	1.92	2.00	2.00	2.00	1.92	1.99
129.00	1.99	1.90	2.00	2.00	1.98	1.92	1.98
130.00	2.00	1.91	1.99	1.99	2.00	1.92	2.00
131.00	2.00	1.92	2.00	2.00	1.98	1.92	1.98
132.00	2.00	1.91	2.00	2.00	2.00	1.92	2.00
133.00	1.99	1.91	2.00	2.00	2.00	1.92	1.98
134.00	2.00	1.86	2.00	2.00	1.99	1.88	1.99
135.00	1.97	1.90	2.00	2.00	2.00	1.91	1.99
136.00	2.00	1.94	1.99	1.99	1.99	1.90	2.00
137.00	1.99	1.87	2.00	2.00	2.00	1.90	2.00
138.00	2.00	1.86	2.00	2.00	2.00	1.93	2.00
139.00	2.00	1.85	2.00	2.00	2.00	1.90	1.99
140.00	1.99	1.86	2.00	2.00	2.00	1.87	1.99
141.00	1.99	1.92	2.00	2.00	1.99	1.92	2.00
142.00	2.00	1.92	1.99	2.00	2.00	1.88	2.00
143.00	1.99	1.90	2.00	1.99	2.00	1.91	1.95
144.00	2.00	1.90	2.00	2.00	1.99	1.90	2.00
145.00	2.00	1.95	2.00	2.00	2.00	1.95	1.97
146.00	1.98	1.93	2.00	2.00	1.99	1.90	1.99
147.00	2.00	1.88	2.00	2.00	1.99	1.90	1.99
148.00	2.00	1.88	1.99	2.00	1.99	1.92	2.00
149.00	1.98	1.86	2.00	1.99	2.00	1.90	1.99
150.00	2.00	1.91	2.00	2.00	1.99	1.90	2.00
151.00	1.97	1.91	2.00	2.00	1.99	1.95	1.99
152.00	2.01	1.87	2.00	2.00	1.99	1.94	1.99
153.00	1.99	1.88	2.00	2.00	2.00	1.92	2.00
154.00	2.00	1.84	2.00	2.00	2.00	1.88	2.00
155.00	2.00	1.92	1.99	1.99	1.99	1.93	2.00
156.00	1.98	1.88	2.00	2.00	1.99	1.90	1.97
157.00	2.00	1.91	2.00	2.00	2.00	1.91	2.00
158.00	2.00	1.92	2.00	2.00	1.98	1.92	1.99
159.00	1.98	1.90	2.00	2.00	2.00	1.94	2.00
160.00	2.00	1.87	2.00	2.00	1.99	1.88	2.00
161.00	2.00	1.90	1.99	1.99	1.99	1.88	1.97
162.00	2.00	1.93	2.00	2.00	2.00	1.95	2.00
163.00	2.00	1.92	2.00	2.00	2.00	1.90	2.00
164.00	1.99	1.88	2.00	2.00	1.99	1.91	1.99
165.00	1.98	1.88	2.00	2.00	1.99	1.90	1.98
166.00	1.99	1.92	2.00	2.00	1.99	1.91	1.99
167.00	1.99	1.88	1.99	1.99	1.98	1.94	1.99
168.00	2.00	1.88	2.00	2.00	2.00	1.92	2.00
169.00	2.00	1.91	2.00	2.00	2.00	1.92	1.98
170.00	1.99	1.95	2.00	2.00	1.97	1.87	2.00
171.00	2.00	1.87	2.00	2.00	1.99	1.90	2.00
172.00	2.00	1.84	2.00	2.00	1.98	1.88	2.00
173.00	2.00	1.95	1.99	1.99	2.00	1.95	2.00
174.00	2.00	1.90	2.00	2.00	2.00	1.91	2.00
175.00	2.00	1.92	2.00	2.00	1.99	1.92	1.99
176.00	2.00	1.87	2.00	2.00	2.00	1.92	1.98
177.00	1.99	1.88	2.00	2.00	1.98	1.91	2.00
178.00	2.00	1.87	2.00	2.00	2.01	1.91	2.00
179.00	1.99	1.86	1.99	1.99	1.99	1.92	2.00
10.2.1.2	2.04	7.91
10.1.1.1	2.03	2784.52
10.1.1.2	1.93	2358.13
10.1.1.3	2.03	379.95
10.1.1.5	2.03	1509.33
10.1.1.6	1.92	2635.99
10.1.1.7	2.03	2793.32
