Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.237s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
45.00	1.99	2.00	2.00	2.00	2.00
46.00	2.00	2.00	2.00	1.99	1.98
47.00	2.00	2.00	2.00	2.00	1.99
48.00	2.00	2.00	2.00	1.99	1.99
49.00	1.99	2.00	2.00	1.98	2.00
50.00	2.00	1.99	2.00	1.98	2.00
51.00	2.00	2.00	1.99	1.99	1.99
52.00	2.00	2.00	2.00	1.99	2.00
53.00	2.00	2.00	2.00	2.00	2.00
54.00	2.00	2.00	2.00	1.97	2.00
55.00	1.99	2.00	2.00	1.97	1.99
56.00	2.00	1.99	2.00	1.99	1.99
57.00	2.00	2.00	1.99	1.98	2.00
58.00	2.00	2.00	2.00	1.98	2.00
59.00	2.00	2.00	2.00	1.97	1.98
60.00	2.00	2.00	2.00	2.00	2.00
61.00	1.99	2.00	2.00	1.97	1.97
62.00	2.00	2.00	2.00	1.94	2.00
63.00	2.00	1.99	1.99	1.99	2.00
64.00	2.00	2.00	2.00	1.98	2.00
65.00	2.00	2.00	2.00	1.98	2.00
66.00	2.00	2.00	2.00	1.98	2.00
67.00	1.99	2.00	2.00	1.98	1.99
68.00	2.00	2.00	2.00	1.97	2.00
69.00	2.00	1.99	1.99	1.99	2.00
70.00	2.00	2.00	2.00	2.00	2.00
71.00	2.00	2.00	2.00	1.98	1.99
72.00	2.00	2.00	2.00	1.98	2.00
73.00	1.99	2.00	2.00	1.99	1.99
74.00	2.00	2.00	2.00	1.97	2.00
75.00	2.00	1.99	1.99	1.97	2.00
76.00	2.00	2.00	2.00	1.98	2.00
77.00	2.00	2.00	2.00	2.00	2.00
78.00	2.00	2.00	2.00	1.99	2.00
79.00	1.99	2.00	2.00	1.98	1.99
80.00	2.00	2.00	2.00	1.99	2.00
81.00	2.00	1.99	1.99	1.99	2.00
82.00	2.00	2.00	2.00	1.99	2.00
83.00	2.00	2.00	2.00	1.99	2.00
84.00	2.00	2.00	2.00	1.98	2.00
85.00	1.99	2.00	2.00	1.98	2.00
86.00	1.99	2.00	2.00	1.99	1.99
87.00	2.00	1.99	1.99	1.98	1.99
88.00	2.00	2.00	2.00	2.00	2.00
89.00	1.99	2.00	2.00	1.95	2.00
90.00	2.00	2.00	2.00	1.97	2.00
91.00	2.00	2.00	2.00	1.99	1.98
92.00	1.99	2.00	2.00	2.00	2.00
93.00	2.00	1.99	1.99	1.95	1.99
94.00	2.00	2.00	2.00	1.98	2.00
95.00	2.00	2.00	2.00	1.99	2.00
96.00	2.00	2.00	2.00	1.93	1.99
97.00	2.00	2.00	2.00	1.98	1.99
98.00	1.99	2.00	2.00	1.99	2.00
99.00	2.00	1.99	2.00	1.99	1.99
100.00	2.00	2.00	1.99	2.00	2.00
101.00	2.00	2.00	2.00	1.98	2.00
102.00	2.00	2.00	2.00	2.00	2.00
103.00	2.00	2.00	2.00	2.00	1.99
104.00	1.99	2.00	2.00	1.98	2.00
105.00	1.99	1.99	2.00	1.99	1.99
106.00	1.99	2.00	1.99	1.95	1.99
107.00	2.00	2.00	2.00	1.99	1.99
108.00	2.00	2.00	2.00	1.98	2.00
109.00	2.00	2.00	2.00	1.99	2.00
110.00	1.99	2.00	2.00	1.99	1.99
111.00	2.00	2.00	2.00	1.99	2.00
112.00	2.00	1.99	1.99	2.00	2.00
113.00	2.00	2.00	2.00	1.99	2.00
114.00	2.00	2.00	2.00	2.00	2.00
115.00	2.00	2.00	2.00	1.98	2.00
116.00	1.99	2.00	2.00	2.00	1.99
117.00	2.00	2.00	2.00	1.99	2.00
118.00	2.00	1.99	1.99	1.97	2.00
119.00	2.00	2.00	2.00	2.00	2.00
120.00	2.00	2.00	2.00	1.99	2.00
121.00	2.00	2.00	2.00	1.99	2.00
122.00	1.99	2.00	2.00	2.00	1.99
123.00	2.00	2.00	2.00	1.99	1.99
124.00	2.00	1.99	1.99	1.98	2.00
125.00	2.00	2.00	2.00	2.00	2.00
126.00	2.00	2.00	2.00	1.98	2.00
127.00	1.99	2.00	2.00	1.99	2.00
128.00	1.99	2.00	2.00	1.98	1.99
129.00	2.00	2.00	2.00	1.99	2.00
130.00	2.00	1.99	1.99	1.97	2.00
131.00	2.00	2.00	2.00	1.98	2.00
132.00	2.00	2.00	2.00	1.98	2.00
133.00	2.00	2.00	2.00	1.99	2.00
134.00	1.99	2.00	2.00	1.98	2.00
135.00	2.00	2.00	2.00	2.00	1.99
136.00	2.00	1.99	1.99	1.95	2.00
137.00	2.00	2.00	2.00	1.99	2.00
138.00	2.00	2.00	2.00	1.97	2.00
139.00	2.00	2.00	2.00	1.98	2.00
140.00	1.99	2.00	2.00	1.99	2.00
141.00	2.00	2.00	2.00	2.00	1.99
142.00	2.00	1.99	2.00	1.99	2.00
143.00	2.00	2.00	1.99	1.99	1.99
144.00	2.00	2.00	2.00	2.00	2.00
145.00	2.00	2.00	2.00	2.00	2.00
146.00	2.00	2.00	2.00	2.00	1.99
147.00	1.99	2.00	2.00	1.97	1.99
148.00	2.00	1.99	2.00	1.99	2.00
149.00	1.99	2.00	1.99	2.00	2.00
150.00	2.00	2.00	2.00	1.99	2.00
151.00	2.00	2.00	2.00	2.00	2.00
152.00	2.00	2.00	2.00	2.00	2.00
153.00	1.99	2.00	2.00	1.99	1.99
154.00	2.00	2.00	2.00	1.99	2.00
155.00	2.00	1.99	1.99	1.97	2.00
156.00	2.00	2.00	2.00	1.97	2.00
157.00	2.00	2.00	2.00	1.99	2.00
158.00	2.00	2.00	2.00	1.99	2.00
159.00	1.99	2.00	2.00	1.98	1.99
160.00	2.00	2.00	2.00	1.98	2.00
161.00	2.00	1.99	1.99	1.99	1.99
162.00	2.00	2.00	2.00	2.00	2.00
163.00	2.00	2.00	2.00	2.00	2.00
164.00	2.00	2.00	2.00	1.99	2.00
165.00	1.99	2.00	2.00	1.98	1.98
166.00	2.00	2.00	2.00	1.98	2.00
167.00	2.00	1.99	1.99	1.99	2.00
168.00	2.00	2.00	2.00	1.98	2.00
169.00	2.00	2.00	2.00	1.97	2.00
170.00	2.00	2.00	2.00	2.00	2.00
171.00	1.99	2.00	2.00	1.99	1.99
172.00	2.00	2.00	2.00	1.97	2.00
173.00	2.00	1.99	1.99	1.98	1.99
174.00	2.00	2.00	2.00	1.99	2.00
175.00	2.00	2.00	2.00	2.00	2.00
176.00	2.00	2.00	2.00	1.97	2.00
177.00	2.00	2.00	2.00	2.00	1.99
178.00	1.99	2.00	2.00	2.00	2.00
179.00	2.00	1.99	1.99	1.98	1.99
10.2.1.2	2.04	7.77
10.1.1.1	2.04	1772.11
10.1.1.2	2.03	363.25
10.1.1.4	2.02	1153.76
10.1.1.5	2.03	1854.01
