Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.247s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
51.00	2.00	2.00	1.99	2.00
52.00	2.00	2.00	2.00	2.00
53.00	2.00	2.00	2.00	2.00
54.00	2.00	2.00	2.00	2.00
55.00	2.00	0.19	2.00	2.00
56.00	2.00	0.00	2.00	1.99
57.00	1.99	0.00	1.99	2.00
58.00	2.00	0.00	2.00	2.00
59.00	2.00	0.00	2.00	2.00
60.00	2.00	0.00	2.00	2.00
61.00	2.00	0.00	2.00	2.00
62.00	2.00	0.00	2.00	1.99
63.00	1.99	0.00	1.99	2.00
64.00	2.00	0.00	2.00	2.00
65.00	2.00	0.00	2.00	2.00
66.00	2.00	0.00	2.00	2.00
67.00	2.00	0.00	2.00	2.00
68.00	2.00	0.00	2.00	1.99
69.00	1.99	0.00	1.99	2.00
70.00	2.00	0.00	2.00	2.00
71.00	2.00	0.00	2.00	2.00
72.00	2.00	0.00	2.00	2.00
73.00	2.00	0.00	2.00	2.00
74.00	2.00	0.00	2.00	1.99
75.00	1.99	0.00	1.99	2.00
76.00	2.00	0.00	2.00	2.00
77.00	2.00	0.00	2.00	2.00
78.00	2.00	0.00	2.00	2.00
79.00	2.00	0.00	2.00	2.00
80.00	2.00	0.00	2.00	1.99
81.00	1.99	0.00	1.99	2.00
82.00	2.00	0.00	2.00	2.00
83.00	2.00	0.00	2.00	2.00
84.00	2.00	0.00	2.00	2.00
85.00	2.00	0.00	2.00	2.00
86.00	2.00	0.00	2.00	2.00
87.00	1.99	0.00	1.99	1.99
88.00	2.00	0.00	2.00	2.00
89.00	2.00	0.00	2.00	2.00
90.00	2.00	0.00	2.00	2.00
91.00	2.00	0.00	2.00	2.00
92.00	2.00	0.00	2.00	2.00
93.00	1.99	0.00	1.99	1.99
94.00	2.00	0.00	2.00	2.00
95.00	2.00	0.00	2.00	2.00
96.00	2.00	0.00	2.00	2.00
97.00	2.00	0.00	2.00	2.00
98.00	2.00	0.00	2.00	1.99
99.00	1.99	0.00	2.00	2.00
100.00	2.00	0.00	1.99	2.00
101.00	2.00	0.00	2.00	2.00
102.00	2.00	0.00	2.00	2.00
103.00	2.00	0.00	2.00	2.00
104.00	2.00	0.00	2.00	2.00
105.00	1.99	0.00	2.00	1.98
106.00	2.00	0.00	1.99	1.98
107.00	2.00	1.83	2.00	2.00
108.00	2.00	2.00	2.00	1.99
109.00	2.00	2.00	2.00	1.99
110.00	1.99	2.00	2.00	1.97
111.00	2.00	1.99	2.00	1.98
112.00	2.00	2.00	1.99	2.00
113.00	2.00	2.00	2.00	2.00
114.00	2.00	2.00	2.00	1.99
115.00	2.00	2.00	2.00	1.99
116.00	1.99	2.00	2.00	2.00
117.00	2.00	1.99	2.00	1.99
118.00	2.00	2.00	1.99	1.98
119.00	1.99	2.00	2.00	2.00
120.00	2.00	2.00	2.00	1.99
121.00	2.00	2.00	2.00	1.99
122.00	1.99	2.00	2.00	1.97
123.00	2.00	1.99	2.00	1.99
124.00	2.00	2.00	1.99	1.98
125.00	2.00	2.00	2.00	2.00
126.00	2.00	2.00	2.00	1.98
127.00	2.00	2.00	2.00	1.97
128.00	1.99	2.00	2.00	1.99
129.00	2.00	1.99	2.00	1.98
130.00	2.00	2.00	1.99	1.95
131.00	2.00	2.00	2.00	2.00
132.00	2.00	2.00	2.00	2.00
133.00	2.00	2.00	2.00	1.99
134.00	2.00	2.00	2.00	1.97
135.00	1.99	1.99	2.00	2.00
136.00	1.99	2.00	1.99	1.93
137.00	2.00	2.00	2.00	1.99
138.00	2.00	2.00	2.00	1.98
139.00	2.00	2.00	2.00	1.98
140.00	2.00	2.00	2.00	2.00
141.00	1.99	2.00	2.00	1.98
142.00	2.00	1.99	2.00	1.97
143.00	2.00	2.00	1.99	1.98
144.00	2.00	2.00	2.00	1.99
145.00	2.00	2.00	2.00	2.00
146.00	2.00	2.00	2.00	1.98
147.00	1.98	1.99	2.00	1.98
148.00	2.00	2.00	2.00	1.98
149.00	2.00	2.00	1.99	2.00
150.00	2.00	2.00	2.00	1.98
151.00	2.00	2.00	2.00	1.98
152.00	2.00	2.00	2.00	1.98
153.00	1.99	1.99	2.00	1.99
154.00	2.00	2.00	2.00	1.97
155.00	1.98	2.00	1.99	1.99
156.00	2.00	2.00	2.00	2.00
157.00	2.00	2.00	2.00	1.99
158.00	2.00	2.00	2.00	1.97
159.00	1.99	2.00	2.00	1.98
160.00	2.00	1.99	2.00	1.99
161.00	2.00	2.00	1.99	1.97
162.00	2.00	2.00	2.00	1.97
163.00	2.00	2.00	2.00	1.98
164.00	2.00	2.00	2.00	1.99
165.00	1.99	2.00	2.00	1.94
166.00	2.00	1.99	2.00	1.97
167.00	1.99	2.00	1.99	2.00
168.00	2.00	2.00	2.00	1.98
169.00	1.99	2.00	2.00	1.99
170.00	2.00	2.00	2.00	1.99
171.00	1.99	1.99	2.00	1.97
172.00	1.99	2.00	2.00	1.99
173.00	2.00	2.00	1.99	1.99
174.00	2.00	2.00	2.00	1.98
175.00	2.00	2.00	2.00	1.97
176.00	2.00	2.00	2.00	1.99
177.00	1.99	2.00	2.00	2.00
178.00	2.00	1.99	2.00	1.97
179.00	1.99	2.00	1.99	1.98
10.2.1.2	2.04	7.91
10.1.1.1	2.04	914.61
10.1.1.2	1.43	1165.27
10.1.1.4	2.02	1122.21
