212.44	16.56	0.00	40
130.83	7.02	0.00	37
42.59	10.19	0.00	35
93.65	64.35	0.00	21
23.40	43.91	0.00	21
58.94	82.10	0.00	18
144.88	54.23	0.00	17
206.66	82.34	0.00	15
225.76	134.34	0.00	15
134.60	119.11	0.00	14
162.62	165.67	0.00	13
82.17	129.57	0.00	10
33.15	128.48	0.00	10
117.78	179.93	0.00	9
69.23	201.68	0.00	9
211.39	206.38	0.00	8
15.22	95.61	0.00	8
156.30	234.53	0.00	7
99.74	235.22	0.00	5
42.37	196.17	0.00	4
68.14	154.06	0.00	4
37.38	156.46	0.00	4
16.83	223.52	0.00	4
40.08	228.44	0.00	2
20.87	167.36	0.00	1
