Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.480s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
44.00	0.54	1.67	1.99	1.05
45.00	2.83	1.75	2.00	2.78
46.00	2.21	1.98	2.00	1.24
47.00	2.00	1.47	2.00	0.99
48.00	1.95	1.63	2.00	1.11
49.00	1.87	1.47	2.00	1.81
50.00	1.97	2.33	2.00	2.14
51.00	1.98	2.47	1.99	1.95
52.00	2.00	2.00	2.00	2.00
53.00	2.00	2.00	2.00	0.98
54.00	2.00	2.00	2.00	0.00
55.00	2.00	2.00	2.00	0.00
56.00	2.00	2.00	2.00	0.00
57.00	1.99	2.00	1.99	0.00
58.00	2.00	1.99	2.00	0.00
59.00	2.00	2.00	2.00	0.00
60.00	2.00	2.00	2.00	0.00
61.00	2.00	2.00	2.00	0.00
62.00	2.00	2.00	2.00	0.00
63.00	0.69	2.00	1.99	0.00
64.00	0.00	2.00	2.00	0.00
65.00	0.00	1.97	2.00	1.97
66.00	0.00	2.00	2.00	2.00
67.00	0.00	2.00	2.00	2.00
68.00	0.00	2.00	2.00	1.99
69.00	0.00	1.99	1.99	2.00
70.00	0.00	2.00	2.00	2.00
71.00	0.00	2.00	2.00	1.99
72.00	0.00	2.00	2.00	1.98
73.00	1.93	2.00	2.00	2.03
74.00	1.99	2.00	2.00	1.99
75.00	2.00	1.99	1.99	2.01
76.00	2.00	2.01	2.00	1.99
77.00	1.24	1.33	2.00	1.95
78.00	1.18	1.45	2.00	1.99
79.00	0.66	1.11	2.00	0.40
80.00	0.31	0.89	2.00	0.32
81.00	0.25	0.85	1.99	0.41
82.00	0.21	1.53	2.00	0.59
83.00	0.42	0.94	2.00	0.16
84.00	0.38	0.99	2.00	0.33
85.00	0.47	1.11	2.00	0.09
86.00	0.24	1.53	2.00	0.67
87.00	0.00	0.84	1.99	1.77
88.00	0.00	0.00	2.00	3.01
89.00	0.39	0.40	2.00	0.48
90.00	0.48	0.86	2.00	0.35
91.00	0.19	0.75	2.00	0.49
92.00	0.35	1.00	2.00	0.32
93.00	0.14	1.17	1.99	0.29
94.00	2.00	0.33	2.00	1.90
95.00	2.01	2.83	2.00	2.01
96.00	1.99	2.00	2.00	2.00
97.00	2.00	2.00	2.00	2.00
98.00	2.00	2.00	2.00	2.00
99.00	1.99	1.99	2.00	2.00
100.00	2.00	1.99	1.99	2.00
101.00	1.99	2.00	2.00	1.99
102.00	2.00	2.00	2.00	2.00
103.00	2.00	1.99	2.00	1.99
104.00	2.00	2.00	2.00	2.00
105.00	2.00	2.00	2.00	2.00
106.00	1.99	2.00	1.99	2.00
107.00	2.00	1.99	2.00	2.00
108.00	2.00	2.00	2.00	1.99
109.00	2.00	2.00	2.00	2.00
110.00	2.00	2.00	2.00	2.00
111.00	2.00	2.00	2.00	2.00
112.00	1.99	2.00	1.99	2.00
113.00	2.00	1.99	2.00	2.00
114.00	2.00	2.00	2.00	2.00
115.00	2.00	2.00	2.00	2.00
116.00	2.00	2.00	2.00	1.99
117.00	2.00	2.00	2.00	2.00
118.00	1.99	2.00	1.99	2.00
119.00	2.00	1.99	2.00	1.99
120.00	2.00	2.00	2.00	2.01
121.00	2.00	2.00	2.00	2.00
122.00	2.00	2.00	2.00	1.99
123.00	2.00	1.99	2.00	2.00
124.00	1.99	2.00	1.99	2.00
125.00	2.00	1.99	2.00	2.00
126.00	2.00	1.99	2.00	1.99
127.00	2.00	2.00	2.00	2.00
128.00	2.00	2.00	2.00	2.00
129.00	1.98	1.99	2.00	2.20
130.00	2.00	2.01	1.99	2.00
131.00	2.00	1.99	2.00	2.00
132.00	2.00	2.00	2.00	2.00
133.00	2.00	2.00	2.00	2.00
134.00	2.00	2.00	2.00	1.99
135.00	2.00	2.00	2.00	2.00
136.00	1.99	1.99	1.99	2.00
137.00	2.00	1.99	2.00	2.00
138.00	2.00	2.00	2.00	2.00
139.00	2.00	2.00	2.00	2.00
140.00	2.00	2.00	2.00	1.99
141.00	2.00	2.00	2.00	2.00
142.00	1.99	2.00	2.00	2.00
143.00	2.00	1.99	1.99	2.00
144.00	2.00	2.00	2.00	1.99
145.00	2.00	2.00	2.00	2.01
146.00	2.00	2.00	2.00	1.99
147.00	2.00	2.00	2.00	2.00
148.00	2.00	2.00	2.00	2.00
149.00	1.99	2.00	1.99	2.00
150.00	2.00	1.99	2.00	2.00
151.00	2.00	2.00	2.00	2.00
152.00	2.00	2.00	2.00	1.99
153.00	2.00	2.00	2.00	2.00
154.00	2.00	2.00	2.00	2.00
155.00	1.99	2.00	1.99	2.00
156.00	2.00	1.99	2.00	1.99
157.00	1.99	2.00	2.00	2.01
158.00	2.01	2.00	2.00	1.99
159.00	2.00	2.00	2.00	2.00
160.00	2.00	2.00	2.00	2.00
161.00	1.99	2.00	1.99	2.00
162.00	2.00	1.99	2.00	1.99
163.00	2.00	2.00	2.00	2.00
164.00	2.00	2.00	2.00	2.00
165.00	2.00	1.99	2.00	1.99
166.00	2.00	2.00	2.00	2.00
167.00	1.99	2.00	1.99	2.00
168.00	2.00	1.99	2.00	2.00
169.00	2.00	2.00	2.00	2.00
170.00	2.00	2.00	2.00	1.99
171.00	2.00	2.00	2.00	2.00
172.00	2.00	2.00	2.00	2.00
173.00	1.99	1.99	1.99	2.00
174.00	2.00	1.99	2.00	2.00
175.00	2.00	2.00	2.00	2.00
176.00	2.00	2.00	2.00	2.00
177.00	2.00	2.00	2.00	1.99
178.00	2.00	2.00	2.00	2.00
179.00	1.99	2.00	1.99	2.00
10.2.1.2	2.04	7.89
10.1.1.1	1.76	22830.24
10.1.1.2	1.92	44881.30
10.1.1.4	1.76	32971.90
