Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.230s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
46.00	1.99	2.00	2.00	1.99
47.00	1.94	1.95	2.00	2.00
48.00	2.00	2.00	2.00	1.99
49.00	1.97	1.99	2.00	2.01
50.00	2.01	2.00	2.00	2.00
51.00	1.98	1.99	1.99	1.99
52.00	1.99	1.99	2.00	2.01
53.00	1.98	2.00	2.00	1.99
54.00	2.01	2.01	2.00	2.00
55.00	1.95	2.00	2.00	2.00
56.00	2.00	1.99	2.00	1.99
57.00	1.99	2.00	1.99	2.01
58.00	2.00	2.00	2.00	1.99
59.00	2.00	2.00	2.00	2.00
60.00	2.00	1.99	2.00	1.99
61.00	2.00	2.01	2.00	2.00
62.00	2.00	2.00	2.00	2.00
63.00	1.98	1.99	1.99	2.00
64.00	2.01	2.00	2.00	1.99
65.00	1.99	2.00	2.00	2.01
66.00	1.97	2.00	2.00	1.99
67.00	1.99	1.99	2.00	1.99
68.00	1.99	2.00	2.00	2.01
69.00	2.01	2.00	1.99	1.99
70.00	2.00	2.00	2.00	2.00
71.00	1.98	2.00	2.00	2.01
72.00	2.00	2.00	2.00	1.99
73.00	2.00	1.99	2.00	2.00
74.00	2.00	1.99	2.00	2.00
75.00	1.98	2.00	1.99	2.00
76.00	1.98	2.00	2.00	2.00
77.00	1.98	2.00	2.00	2.00
78.00	2.00	2.00	2.00	1.99
79.00	2.00	2.00	2.00	2.00
80.00	2.00	1.99	2.00	2.00
81.00	1.99	2.00	1.99	1.99
82.00	1.99	2.00	2.00	2.00
83.00	1.98	2.00	2.00	2.00
84.00	1.99	1.99	2.00	2.01
85.00	1.98	2.01	2.00	1.99
86.00	1.99	1.99	2.00	2.00
87.00	2.00	2.00	1.99	2.00
88.00	2.01	2.00	2.00	1.99
89.00	1.98	2.00	2.00	2.01
90.00	2.00	2.00	2.00	2.00
91.00	2.00	2.00	2.00	1.99
92.00	2.00	2.00	2.00	2.00
93.00	2.00	1.99	1.99	2.00
94.00	1.99	2.00	2.00	2.00
95.00	1.99	2.00	2.00	0.88
96.00	2.00	2.00	2.00	0.00
97.00	1.99	2.00	2.00	0.04
98.00	2.00	2.00	2.00	0.00
99.00	2.00	1.99	2.00	0.00
100.00	2.00	2.00	1.99	0.00
101.00	1.98	2.00	2.00	1.39
102.00	2.00	2.00	2.00	2.01
103.00	1.98	1.99	2.00	1.99
104.00	2.00	2.00	2.00	2.00
105.00	1.99	2.00	2.00	1.99
106.00	1.99	2.00	1.99	2.00
107.00	1.98	2.00	2.00	2.01
108.00	2.00	2.00	2.00	2.00
109.00	1.98	2.00	2.00	1.99
110.00	2.00	2.00	2.00	2.00
111.00	1.99	2.00	2.00	2.00
112.00	1.99	1.99	1.99	2.00
113.00	1.99	1.99	2.00	1.98
114.00	2.00	2.00	2.00	2.01
115.00	2.00	1.99	2.00	2.00
116.00	1.97	2.00	2.00	1.99
117.00	2.01	2.01	2.00	2.00
118.00	1.99	1.99	1.99	2.00
119.00	2.01	2.00	2.00	1.99
120.00	1.99	2.00	2.00	2.00
121.00	1.98	1.99	2.00	2.00
122.00	2.01	2.01	2.00	2.00
123.00	1.99	2.00	2.00	2.00
124.00	2.00	1.99	1.99	2.00
125.00	1.97	2.00	2.00	1.99
126.00	1.97	1.99	2.00	2.00
127.00	2.01	2.01	2.00	2.00
128.00	2.00	1.99	2.00	2.00
129.00	1.99	2.01	2.00	2.00
130.00	1.99	1.99	1.99	1.99
131.00	2.00	1.99	2.00	2.01
132.00	2.00	2.00	2.00	2.00
133.00	1.98	1.99	2.00	0.69
134.00	2.00	2.00	2.00	0.00
135.00	1.99	2.00	2.00	0.00
136.00	1.98	1.99	1.99	0.00
137.00	1.98	2.00	2.00	0.00
138.00	2.00	2.00	2.00	0.00
139.00	2.00	2.00	2.00	0.00
140.00	2.00	2.00	2.00	0.00
141.00	2.00	2.00	2.00	0.00
142.00	2.00	1.99	2.00	0.00
143.00	1.99	2.00	1.99	0.00
144.00	2.00	2.00	2.00	0.00
145.00	2.00	2.00	2.00	1.93
146.00	1.98	1.99	2.00	2.00
147.00	1.99	2.00	2.00	2.00
148.00	2.01	2.00	2.00	1.99
149.00	1.97	2.00	1.99	2.00
150.00	2.00	2.00	2.00	1.99
151.00	1.98	1.99	2.00	2.00
152.00	1.99	2.00	2.00	2.00
153.00	1.99	2.00	2.00	2.00
154.00	2.00	2.01	2.00	2.00
155.00	1.97	1.99	1.99	1.99
156.00	1.99	2.00	2.00	2.00
157.00	1.97	1.99	2.00	2.00
158.00	1.99	1.99	2.00	2.00
159.00	2.00	2.01	2.00	2.00
160.00	1.99	1.99	2.00	2.00
161.00	1.99	2.00	1.99	2.00
162.00	2.00	2.00	2.00	1.99
163.00	1.99	2.00	2.00	2.00
164.00	2.00	2.00	2.00	2.00
165.00	1.99	1.99	2.00	2.00
166.00	1.98	1.99	2.00	2.00
167.00	1.99	2.00	1.99	2.00
168.00	1.99	2.00	2.00	2.00
169.00	1.99	1.98	2.00	1.99
170.00	2.01	2.01	2.00	2.00
171.00	1.99	1.98	2.00	2.00
172.00	2.00	2.00	2.00	2.00
173.00	2.01	2.00	1.99	1.99
174.00	1.99	2.00	2.00	2.01
175.00	1.98	1.99	2.00	1.99
176.00	1.98	2.00	2.00	2.00
177.00	1.99	1.99	2.00	2.00
178.00	2.00	2.00	2.00	2.00
179.00	2.00	1.98	1.99	2.00
10.2.1.2	2.04	7.88
10.1.1.1	2.03	6710.56
10.1.1.2	2.03	1737.24
10.1.1.4	1.83	4919.89
