Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.309s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
95.00	2.00	2.00	2.00	1.98	2.00
96.00	2.00	2.00	2.00	1.97	2.00
97.00	2.00	2.00	2.00	1.99	2.00
98.00	2.00	2.00	2.00	1.98	1.99
99.00	1.99	1.99	2.00	1.99	2.00
100.00	2.00	2.00	1.99	1.99	2.00
101.00	2.00	2.00	2.00	2.00	1.99
102.00	2.00	2.00	2.00	1.94	2.00
103.00	2.00	2.00	2.00	1.98	2.00
104.00	1.99	2.00	2.00	2.00	2.00
105.00	2.00	2.00	2.00	1.94	1.99
106.00	2.00	1.99	1.99	1.97	2.00
107.00	2.00	2.00	2.00	1.97	1.99
108.00	2.00	2.00	2.00	1.99	2.00
109.00	2.00	2.00	2.00	1.97	2.00
110.00	1.99	2.00	2.00	2.00	2.00
111.00	2.00	2.00	2.00	1.97	1.99
112.00	2.00	1.99	1.99	2.00	2.00
113.00	2.00	2.00	2.00	1.99	2.00
114.00	2.00	2.00	2.00	2.00	2.00
115.00	2.00	2.00	2.00	1.98	2.00
116.00	1.99	2.00	2.00	1.98	2.00
117.00	2.00	2.00	2.00	1.99	1.99
118.00	2.00	1.99	1.99	2.00	2.00
119.00	2.00	2.00	2.00	1.97	1.99
120.00	2.00	2.00	2.00	1.98	2.00
121.00	2.00	2.00	2.00	1.94	2.00
122.00	1.99	2.00	2.00	1.98	1.99
123.00	1.99	2.00	2.00	2.00	2.00
124.00	2.00	1.99	1.99	1.98	2.00
125.00	2.00	2.00	2.00	2.00	2.00
126.00	2.00	2.00	2.00	1.99	2.00
127.00	2.00	2.00	2.00	1.98	2.00
128.00	1.99	2.00	2.00	1.99	1.99
129.00	2.00	2.00	2.00	1.98	2.00
130.00	2.00	1.99	1.99	1.98	2.00
131.00	2.00	2.00	2.00	1.98	2.00
132.00	2.00	2.00	2.00	1.99	2.00
133.00	2.00	2.00	2.00	1.94	2.00
134.00	2.00	2.00	2.00	1.99	2.00
135.00	1.99	2.00	2.00	1.99	1.99
136.00	2.00	1.99	1.99	1.95	2.00
137.00	2.00	2.00	2.00	1.99	2.00
138.00	2.00	2.00	2.00	1.98	2.00
139.00	2.00	2.00	2.00	1.94	2.00
140.00	2.00	2.00	2.00	1.98	2.00
141.00	1.99	2.00	2.00	1.97	1.99
142.00	2.00	1.99	2.00	1.98	2.00
143.00	2.00	2.00	1.99	1.98	2.00
144.00	2.00	2.00	2.00	1.99	2.00
145.00	2.00	2.00	2.00	2.00	2.00
146.00	2.00	2.00	2.00	1.97	2.00
147.00	1.99	2.00	2.00	1.98	1.99
148.00	2.00	2.00	2.00	1.95	2.00
149.00	2.00	1.99	1.99	1.97	1.99
150.00	2.00	2.00	2.00	1.99	2.00
151.00	2.00	2.00	2.00	2.00	2.00
152.00	2.00	2.00	2.00	2.00	2.00
153.00	1.99	2.00	2.00	1.99	1.99
154.00	2.00	2.00	2.00	1.98	2.00
155.00	2.00	1.99	1.99	1.98	2.00
156.00	2.00	2.00	2.00	1.99	2.00
157.00	2.00	2.00	2.00	2.00	2.00
158.00	2.00	2.00	2.00	1.97	2.00
159.00	2.00	2.00	2.00	1.97	1.99
160.00	1.99	2.00	2.00	1.98	2.00
161.00	2.00	1.99	1.99	2.00	2.00
162.00	2.00	2.00	2.00	1.98	2.00
163.00	2.00	2.00	2.00	1.98	2.00
164.00	2.00	2.00	2.00	2.00	2.00
165.00	1.99	2.00	2.00	1.98	1.99
166.00	2.00	2.00	2.00	1.95	2.00
167.00	2.00	1.99	1.99	1.95	2.00
168.00	2.00	2.00	2.00	1.98	2.00
169.00	2.00	2.00	2.00	1.97	2.00
170.00	2.00	2.00	2.00	2.00	2.00
171.00	2.00	2.00	2.00	1.97	2.00
172.00	1.99	2.00	2.00	1.97	1.99
173.00	1.99	1.99	1.99	1.97	2.00
174.00	2.00	2.00	2.00	1.99	2.00
175.00	2.00	2.00	2.00	1.99	2.00
176.00	2.00	2.00	2.00	2.00	2.00
177.00	2.00	2.00	2.00	1.98	2.00
178.00	1.99	2.00	2.00	1.97	1.99
179.00	1.99	1.99	1.99	1.98	2.00
10.1.1.1	2.03	1489.91
10.1.1.2	2.04	170.39
10.2.1.2	2.04	8.04
10.1.1.4	2.01	1001.03
10.1.1.5	2.04	1517.70
