176.21	138.76	0.00	7.200000e+00
94.56	221.98	0.00	6.300000e+00
232.40	152.37	0.00	6
153.41	23.02	0.00	5.700000e+00
129.97	179.37	0.00	5.400000e+00
199.14	74.19	0.00	5.100000e+00
89.75	179.53	0.00	5.100000e+00
216.65	224.01	0.00	5.100000e+00
206.70	185.91	0.00	5.100000e+00
20.69	53.87	0.00	4.800000e+00
79.95	136.48	0.00	4.800000e+00
18.02	228.61	0.00	4.800000e+00
164.92	225.96	0.00	4.800000e+00
76.62	80.15	0.00	4.500000e+00
32.55	101.22	0.00	4.500000e+00
86.47	20.71	0.00	4.500000e+00
34.25	12.78	0.00	4.200000e+00
10.77	150.75	0.00	3.900000e+00
142.45	81.80	0.00	3.600000e+00
221.04	16.54	0.00	3.600000e+00
121.66	129.38	0.00	3.300000e+00
47.71	196.43	0.00	3
43.99	151.93	0.00	3
113.67	46.26	0.00	2.700000e+00
237.39	84.18	0.00	1.800000e+00
