225.22	152.22	0.00	6.900000e+00
24.13	219.00	0.00	6.300000e+00
25.86	135.96	0.00	6.300000e+00
78.41	149.64	0.00	6.300000e+00
24.04	58.89	0.00	6
222.80	212.50	0.00	6
61.28	16.84	0.00	5.100000e+00
121.36	144.24	0.00	5.100000e+00
170.74	118.00	0.00	4.800000e+00
202.56	86.27	0.00	4.800000e+00
189.06	211.66	0.00	4.500000e+00
168.30	164.67	0.00	4.500000e+00
85.45	225.63	0.00	4.500000e+00
110.59	205.27	0.00	4.200000e+00
125.81	25.17	0.00	4.200000e+00
88.48	82.98	0.00	3.900000e+00
83.89	187.14	0.00	3.600000e+00
203.79	31.48	0.00	3.600000e+00
151.75	60.56	0.00	3
157.24	238.91	0.00	2.700000e+00
154.73	196.21	0.00	1.800000e+00
171.43	14.03	0.00	1.500000e+00
233.30	73.76	0.00	1.500000e+00
239.65	12.55	0.00	1.200000e+00
227.14	2.60	0.00	3.000000e-01
