103.05	210.11	0.00	8.100000e+00
225.94	165.39	0.00	7.800000e+00
30.32	28.21	0.00	7.200000e+00
208.06	216.84	0.00	7.200000e+00
84.06	160.39	0.00	7.200000e+00
175.57	129.60	0.00	6.300000e+00
24.13	152.63	0.00	6
107.61	21.35	0.00	5.700000e+00
144.53	56.61	0.00	5.400000e+00
213.69	90.14	0.00	5.100000e+00
30.35	97.03	0.00	5.100000e+00
150.63	175.06	0.00	4.500000e+00
107.96	124.45	0.00	4.500000e+00
207.26	24.30	0.00	4.500000e+00
54.28	215.82	0.00	4.200000e+00
11.92	223.58	0.00	4.200000e+00
72.86	76.01	0.00	4.200000e+00
159.57	233.03	0.00	3.300000e+00
