196.09	221.19	0.00	8.700000e+00
104.63	210.72	0.00	7.800000e+00
24.67	143.48	0.00	6.300000e+00
82.90	149.66	0.00	6.300000e+00
91.57	25.50	0.00	5.400000e+00
39.50	91.45	0.00	5.100000e+00
140.25	18.29	0.00	4.800000e+00
157.42	176.31	0.00	4.500000e+00
176.87	122.89	0.00	4.500000e+00
215.54	165.95	0.00	4.500000e+00
123.24	141.74	0.00	4.500000e+00
38.46	13.69	0.00	4.500000e+00
203.05	82.59	0.00	4.200000e+00
18.46	50.03	0.00	4.200000e+00
47.78	226.07	0.00	3.900000e+00
240.88	180.05	0.00	3.600000e+00
177.85	40.09	0.00	3.600000e+00
221.04	16.54	0.00	3.600000e+00
131.12	70.29	0.00	3.300000e+00
21.11	202.06	0.00	3.300000e+00
88.17	81.61	0.00	3
190.46	151.29	0.00	3
235.89	119.38	0.00	2.400000e+00
228.44	61.97	0.00	1.500000e+00
161.33	93.87	0.00	1.200000e+00
