194.33	218.77	0.00	8.700000e+00
91.39	167.65	0.00	7.800000e+00
96.80	217.35	0.00	7.800000e+00
223.97	162.16	0.00	7.800000e+00
25.24	150.92	0.00	6.600000e+00
29.36	20.98	0.00	6.300000e+00
23.21	220.50	0.00	6
88.54	25.76	0.00	5.700000e+00
149.59	161.55	0.00	5.400000e+00
213.50	85.78	0.00	5.100000e+00
174.72	120.41	0.00	5.100000e+00
69.10	120.70	0.00	4.800000e+00
175.05	35.08	0.00	4.500000e+00
128.73	83.19	0.00	4.200000e+00
221.28	21.58	0.00	3.900000e+00
134.81	19.03	0.00	3.900000e+00
39.30	75.42	0.00	3.600000e+00
82.19	76.95	0.00	3.300000e+00
13.20	83.98	0.00	2.700000e+00
