91.22	187.08	0.00	6.600000e+00
96.77	141.99	0.00	6.600000e+00
229.76	153.44	0.00	6.300000e+00
30.70	21.52	0.00	6.300000e+00
92.73	24.59	0.00	6.300000e+00
96.68	222.50	0.00	6
158.33	155.05	0.00	6
25.01	154.04	0.00	6
150.52	26.62	0.00	5.400000e+00
205.12	184.89	0.00	5.100000e+00
214.57	80.81	0.00	4.800000e+00
120.76	79.82	0.00	4.500000e+00
180.90	115.43	0.00	4.500000e+00
201.19	219.37	0.00	4.200000e+00
200.80	28.76	0.00	4.200000e+00
160.50	223.73	0.00	4.200000e+00
37.59	108.58	0.00	4.200000e+00
10.78	222.23	0.00	3.900000e+00
41.55	69.92	0.00	3.900000e+00
43.69	218.47	0.00	3.300000e+00
232.25	226.97	0.00	2.400000e+00
237.15	10.56	0.00	1.500000e+00
