230.29	158.96	0.00	6.900000e+00
194.94	200.57	0.00	6.900000e+00
84.04	173.17	0.00	6.300000e+00
178.48	140.89	0.00	6
88.54	25.76	0.00	6
27.17	29.62	0.00	5.700000e+00
30.99	141.19	0.00	5.100000e+00
105.22	132.11	0.00	5.100000e+00
103.30	204.36	0.00	5.100000e+00
47.23	85.48	0.00	5.100000e+00
219.05	84.90	0.00	4.500000e+00
145.87	174.93	0.00	4.500000e+00
140.25	18.29	0.00	4.500000e+00
184.49	40.34	0.00	4.500000e+00
45.05	229.99	0.00	3.900000e+00
224.12	226.28	0.00	3.900000e+00
121.05	74.84	0.00	3.900000e+00
19.62	197.68	0.00	3.600000e+00
180.55	97.79	0.00	3.600000e+00
161.15	234.26	0.00	3
220.73	11.56	0.00	2.700000e+00
108.96	231.66	0.00	2.700000e+00
239.15	37.03	0.00	6.000000e-01
