195.18	220.05	0.00	8.700000e+00
95.89	182.47	0.00	7.500000e+00
228.86	167.96	0.00	6.900000e+00
99.65	131.03	0.00	6.300000e+00
23.21	220.50	0.00	6
97.52	224.27	0.00	6
156.82	161.05	0.00	5.700000e+00
190.81	132.66	0.00	5.100000e+00
213.50	85.78	0.00	5.100000e+00
141.98	19.23	0.00	4.500000e+00
94.13	20.31	0.00	4.500000e+00
200.80	28.76	0.00	4.200000e+00
50.60	155.12	0.00	4.200000e+00
99.88	69.56	0.00	3.900000e+00
10.77	150.75	0.00	3.900000e+00
154.00	68.39	0.00	3.900000e+00
51.97	84.24	0.00	3.600000e+00
28.49	109.81	0.00	3.300000e+00
32.70	7.89	0.00	3.300000e+00
20.28	36.43	0.00	2.400000e+00
16.64	63.62	0.00	2.400000e+00
61.29	34.77	0.00	2.100000e+00
236.55	17.77	0.00	1.500000e+00
