25.29	146.31	0.00	6.900000e+00
96.57	188.03	0.00	6.600000e+00
211.32	217.95	0.00	6.600000e+00
96.41	142.03	0.00	6.600000e+00
29.36	20.98	0.00	6.300000e+00
157.57	153.09	0.00	5.700000e+00
200.96	150.61	0.00	5.700000e+00
28.05	81.93	0.00	5.700000e+00
17.94	226.83	0.00	5.100000e+00
235.54	172.43	0.00	4.800000e+00
202.40	85.57	0.00	4.800000e+00
164.29	219.31	0.00	4.500000e+00
86.47	20.71	0.00	4.500000e+00
143.74	88.83	0.00	4.200000e+00
143.48	18.47	0.00	4.200000e+00
75.40	84.87	0.00	4.200000e+00
177.85	40.09	0.00	3.600000e+00
78.42	222.08	0.00	3.300000e+00
113.00	227.99	0.00	3
223.13	12.43	0.00	3
50.90	191.30	0.00	2.700000e+00
109.95	49.10	0.00	2.700000e+00
235.89	119.38	0.00	2.400000e+00
223.34	54.87	0.00	1.800000e+00
