194.10	202.62	0.00	6.600000e+00
232.30	153.73	0.00	6.600000e+00
104.63	140.67	0.00	6
175.28	161.65	0.00	6
30.99	120.06	0.00	6
84.00	38.92	0.00	6
112.82	203.33	0.00	5.700000e+00
209.86	84.24	0.00	5.400000e+00
28.02	38.99	0.00	5.100000e+00
172.06	119.79	0.00	4.800000e+00
140.25	18.29	0.00	4.800000e+00
73.76	167.86	0.00	4.800000e+00
81.05	218.96	0.00	4.500000e+00
24.92	175.64	0.00	4.500000e+00
122.58	80.12	0.00	4.500000e+00
221.28	21.58	0.00	3.900000e+00
224.77	223.90	0.00	3.900000e+00
177.85	40.09	0.00	3.600000e+00
158.37	235.36	0.00	3.300000e+00
29.87	237.40	0.00	2.400000e+00
6.65	223.75	0.00	2.400000e+00
