Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.089s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
34.00	2.00	2.00	2.00	2.00
35.00	2.00	2.00	2.00	2.00
36.00	2.00	2.00	2.00	2.00
37.00	2.00	1.99	2.00	1.99
38.00	1.99	2.00	1.99	2.00
39.00	2.00	2.00	2.00	2.00
40.00	2.00	2.00	2.00	2.00
41.00	2.00	2.00	2.00	2.00
42.00	2.00	2.00	2.00	2.00
43.00	2.00	1.99	2.00	2.00
44.00	1.99	2.00	1.99	1.99
45.00	2.00	2.00	2.00	2.00
46.00	2.00	2.00	2.00	2.00
47.00	2.00	2.00	2.00	2.00
48.00	2.00	2.00	2.00	2.00
49.00	2.00	2.00	2.00	1.99
50.00	1.99	1.99	2.00	2.00
51.00	2.00	2.00	1.99	2.00
52.00	2.00	2.00	2.00	2.00
53.00	2.00	2.00	2.00	2.00
54.00	2.00	2.00	2.00	2.00
55.00	2.00	2.00	2.00	1.99
56.00	1.99	1.99	2.00	2.00
57.00	2.00	2.00	1.99	2.00
58.00	2.00	2.00	2.00	2.00
59.00	2.00	2.00	2.00	2.00
60.00	2.00	2.00	2.00	2.00
61.00	2.00	2.00	2.00	2.00
62.00	2.00	1.99	2.00	1.99
63.00	1.99	2.00	1.99	2.00
64.00	2.00	2.00	2.00	2.00
65.00	2.00	2.00	2.00	2.00
66.00	2.00	2.00	2.00	2.00
67.00	2.00	2.00	2.00	2.00
68.00	2.00	1.99	2.00	1.99
69.00	1.99	2.00	1.99	2.00
70.00	2.00	2.00	2.00	2.00
71.00	2.00	2.00	2.00	2.00
72.00	2.00	2.00	2.00	2.00
73.00	2.00	2.00	2.00	2.00
74.00	2.00	1.99	2.00	1.99
75.00	1.99	2.00	1.99	2.00
76.00	2.00	2.00	2.00	2.00
77.00	2.00	2.00	2.00	2.00
78.00	2.00	2.00	2.00	2.00
79.00	2.00	2.00	2.00	2.00
80.00	2.00	1.99	2.00	1.99
81.00	1.99	2.00	1.99	2.00
82.00	2.00	2.00	2.00	2.00
83.00	2.00	2.00	2.00	2.00
84.00	2.00	2.00	2.00	2.00
85.00	2.00	2.00	2.00	2.00
86.00	2.00	1.99	2.00	2.00
87.00	1.99	2.00	1.99	1.99
88.00	2.00	2.00	2.00	2.00
89.00	2.00	2.00	2.00	2.00
90.00	2.00	2.00	2.00	2.00
91.00	2.00	2.00	2.00	2.00
92.00	2.00	2.00	2.00	1.99
93.00	1.99	1.99	1.99	2.00
94.00	2.00	2.00	2.00	2.00
95.00	2.00	2.00	2.00	2.00
96.00	2.00	2.00	2.00	2.00
97.00	2.00	2.00	2.00	2.00
98.00	2.00	1.99	2.00	2.00
99.00	1.99	2.00	2.00	1.99
100.00	2.00	2.00	1.99	2.00
101.00	2.00	2.00	2.00	2.00
102.00	2.00	2.00	2.00	2.00
103.00	2.00	2.00	2.00	2.00
104.00	2.00	1.99	2.00	1.99
105.00	1.99	2.00	2.00	1.99
106.00	2.00	2.00	1.99	1.99
107.00	2.00	2.00	2.00	1.99
108.00	2.00	2.00	2.00	2.00
109.00	1.98	2.00	2.00	1.98
110.00	2.00	1.99	2.00	1.94
111.00	1.98	1.99	2.00	1.97
112.00	2.00	2.00	1.99	1.99
113.00	1.99	2.00	2.00	1.98
114.00	2.00	2.00	2.00	1.99
115.00	1.98	1.99	2.00	1.97
116.00	2.00	2.00	2.00	1.97
117.00	2.00	1.99	2.00	1.99
118.00	2.00	2.00	1.99	1.94
119.00	2.00	2.00	2.00	1.98
120.00	2.00	2.00	2.00	2.00
121.00	1.98	2.00	2.00	1.97
122.00	2.00	2.00	2.00	2.00
123.00	2.00	1.99	2.00	1.97
124.00	2.00	1.99	1.99	1.98
125.00	1.99	2.00	2.00	1.98
126.00	2.00	2.00	2.00	1.98
127.00	1.99	2.00	2.00	1.95
128.00	2.00	2.00	2.00	1.98
129.00	2.00	1.98	2.00	2.00
130.00	2.00	2.00	1.99	1.97
131.00	1.99	2.00	2.00	1.99
132.00	2.00	2.00	2.00	1.99
133.00	1.99	2.00	2.00	1.97
134.00	1.99	2.00	2.00	1.98
135.00	2.00	2.00	2.00	1.99
136.00	2.00	1.99	1.99	1.98
137.00	1.99	2.00	2.00	1.97
138.00	2.00	2.00	2.00	1.99
139.00	2.00	2.00	2.00	1.98
140.00	1.99	2.00	2.00	1.99
141.00	1.99	1.99	2.00	2.00
142.00	2.00	2.00	2.00	1.97
143.00	2.00	2.00	1.99	1.98
144.00	2.00	2.00	2.00	2.00
145.00	1.99	2.00	2.00	1.98
146.00	1.99	2.00	2.00	1.98
147.00	2.00	1.99	2.00	1.93
148.00	2.00	2.00	2.00	1.99
149.00	2.00	2.00	1.99	1.99
150.00	2.00	2.00	2.00	1.97
151.00	1.99	2.00	2.00	1.98
152.00	1.98	1.98	2.00	1.95
153.00	2.00	2.03	2.00	1.98
154.00	2.00	1.99	2.00	1.99
155.00	1.99	2.00	1.99	1.95
156.00	2.00	2.00	2.00	1.94
157.00	1.99	2.00	2.00	1.98
158.00	1.99	2.00	2.00	2.00
159.00	2.00	2.00	2.00	1.95
160.00	2.00	1.99	2.00	1.97
161.00	2.00	2.00	1.99	1.98
162.00	2.00	2.00	2.00	1.99
163.00	2.00	2.00	2.00	1.98
164.00	1.99	2.00	2.00	1.99
165.00	2.00	2.00	2.00	1.94
166.00	2.00	1.99	2.00	1.98
167.00	2.00	2.00	1.99	1.98
168.00	2.00	2.00	2.00	1.98
169.00	2.00	2.00	2.00	1.99
170.00	2.00	2.00	2.00	1.95
171.00	1.99	2.00	2.00	1.97
172.00	2.00	1.99	2.00	1.97
173.00	2.00	2.00	1.99	1.99
174.00	2.00	2.00	2.00	1.98
175.00	1.99	2.00	2.00	1.99
176.00	2.00	2.00	2.00	1.95
177.00	1.99	1.99	2.00	1.97
178.00	2.00	2.01	2.00	2.00
179.00	2.00	1.99	1.99	1.98
10.2.1.2	2.04	7.87
10.1.1.1	2.04	1281.28
10.1.1.2	2.04	1147.21
10.1.1.4	2.03	1441.08
