Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.893s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
45.00	2.00	2.00	2.00	2.00
46.00	2.00	2.00	2.00	2.00
47.00	2.00	2.00	2.00	2.00
48.00	2.00	2.00	2.00	2.00
49.00	2.00	2.00	2.00	1.99
50.00	1.99	1.99	2.00	2.00
51.00	2.00	2.00	1.99	2.00
52.00	2.00	2.00	2.00	2.00
53.00	2.00	2.00	2.00	2.00
54.00	2.00	2.00	2.00	2.00
55.00	2.00	1.99	2.00	2.00
56.00	1.99	2.00	2.00	1.99
57.00	2.00	2.00	1.99	2.00
58.00	2.00	2.00	2.00	2.00
59.00	2.00	2.00	2.00	2.00
60.00	2.00	2.00	2.00	2.00
61.00	2.00	2.00	2.00	1.99
62.00	2.00	1.99	2.00	2.00
63.00	1.99	2.00	1.99	2.00
64.00	2.00	2.00	2.00	2.00
65.00	2.00	2.00	2.00	2.00
66.00	2.00	2.00	2.00	2.00
67.00	2.00	2.00	2.00	1.99
68.00	2.00	1.99	2.00	2.00
69.00	1.99	2.00	1.99	2.00
70.00	2.00	2.00	2.00	2.00
71.00	2.00	2.00	2.00	2.00
72.00	2.00	2.00	2.00	2.00
73.00	2.00	2.00	2.00	1.99
74.00	2.00	1.99	2.00	2.00
75.00	1.99	2.00	1.99	2.00
76.00	2.00	2.00	2.00	2.00
77.00	2.00	2.00	2.00	2.00
78.00	2.00	2.00	2.00	2.00
79.00	2.00	2.00	2.00	1.99
80.00	2.00	2.00	2.00	2.00
81.00	1.99	1.99	1.99	2.00
82.00	2.00	2.00	2.00	2.00
83.00	2.00	2.00	2.00	2.00
84.00	2.00	2.00	2.00	2.00
85.00	2.00	2.00	2.00	2.00
86.00	2.00	2.00	2.00	1.99
87.00	1.99	1.99	1.99	2.00
88.00	2.00	2.00	2.00	2.00
89.00	2.00	2.00	2.00	2.00
90.00	2.00	2.00	2.00	2.00
91.00	2.00	2.00	2.00	2.00
92.00	2.00	1.99	2.00	1.99
93.00	1.99	2.00	1.99	2.00
94.00	2.00	2.00	2.00	2.00
95.00	2.00	2.00	2.00	2.00
96.00	2.00	2.00	2.00	2.00
97.00	2.00	2.00	2.00	2.00
98.00	2.00	2.00	2.00	1.99
99.00	1.99	1.99	2.00	2.00
100.00	2.00	2.00	1.99	2.00
101.00	2.00	2.00	2.00	2.00
102.00	2.00	2.00	2.00	2.00
103.00	2.00	2.00	2.00	2.00
104.00	2.00	2.00	2.00	1.99
105.00	1.99	1.97	2.00	2.00
106.00	2.00	1.99	1.99	2.00
107.00	2.00	1.98	2.00	2.00
108.00	2.00	1.97	2.00	2.00
109.00	1.99	1.97	2.00	2.00
110.00	2.00	1.95	2.00	2.00
111.00	2.00	1.98	2.00	1.99
112.00	2.00	1.94	1.99	2.00
113.00	2.00	1.99	2.00	2.00
114.00	2.00	2.00	2.00	2.00
115.00	1.99	1.99	2.00	2.00
116.00	2.00	1.98	2.00	2.00
117.00	2.00	1.94	2.00	1.99
118.00	2.00	1.98	1.99	2.00
119.00	2.00	1.95	2.00	2.00
120.00	2.00	1.97	2.00	2.00
121.00	2.00	1.98	2.00	2.00
122.00	1.99	1.99	2.00	1.99
123.00	2.00	1.98	2.00	1.99
124.00	2.00	1.99	1.99	2.00
125.00	2.00	1.98	2.00	2.00
126.00	2.00	2.00	2.00	2.00
127.00	2.00	1.93	2.00	1.99
128.00	1.99	1.98	2.00	1.99
129.00	2.00	1.97	2.00	2.00
130.00	2.00	1.97	1.99	2.00
131.00	2.00	1.98	2.00	2.00
132.00	2.00	1.97	2.00	2.00
133.00	2.00	1.99	2.00	2.00
134.00	1.99	1.98	2.00	1.99
135.00	1.99	1.97	2.00	1.99
136.00	1.99	1.95	1.99	2.00
137.00	2.00	1.98	2.00	2.00
138.00	2.00	1.99	2.00	2.00
139.00	0.41	0.41	2.00	0.41
140.00	0.00	0.00	2.00	0.00
141.00	0.00	0.00	2.00	0.00
142.00	0.00	0.00	2.00	0.00
143.00	0.00	0.00	1.99	0.00
144.00	0.00	0.00	2.00	0.00
145.00	0.00	0.00	2.00	0.00
146.00	0.00	0.00	2.00	0.00
147.00	0.00	0.00	2.00	0.00
148.00	0.00	0.00	2.00	0.00
149.00	0.00	0.00	1.99	0.00
150.00	0.00	0.00	2.00	0.00
151.00	0.00	0.00	2.00	0.00
152.00	0.00	0.00	2.00	0.00
153.00	0.00	0.00	2.00	0.00
154.00	0.00	0.00	2.00	0.00
155.00	0.00	0.00	1.99	0.00
156.00	0.00	0.00	2.00	0.00
157.00	0.00	0.00	2.00	0.00
158.00	0.00	0.00	2.00	0.00
159.00	0.00	0.00	2.00	0.00
160.00	0.00	0.00	2.00	0.00
161.00	0.00	0.00	1.99	0.00
162.00	0.00	0.00	2.00	0.00
163.00	0.00	0.00	2.00	0.00
164.00	0.00	0.00	2.00	0.00
165.00	0.00	0.00	2.00	0.00
166.00	0.00	0.00	2.00	0.00
167.00	0.00	0.00	1.99	0.00
168.00	0.00	0.00	2.00	0.00
169.00	0.00	0.00	2.00	0.00
170.00	0.00	0.00	2.00	0.00
171.00	0.00	0.00	2.00	0.00
172.00	0.00	0.00	2.00	0.00
173.00	0.00	0.00	1.99	0.00
174.00	0.00	0.00	2.00	0.00
175.00	0.00	0.00	2.00	0.00
176.00	0.00	0.00	2.00	0.00
177.00	0.00	0.00	2.00	0.00
178.00	0.00	0.00	2.00	0.00
179.00	0.00	0.00	1.99	0.00
10.2.1.2	2.04	7.84
10.1.1.1	1.55	826.69
10.1.1.2	1.79	1372.56
10.1.1.4	1.95	1460.74
