337.06	24.60	0.00	53
48.43	21.32	0.00	48
242.80	41.82	0.00	39
151.37	14.02	0.00	30
41.39	151.83	0.00	23
127.94	58.57	0.00	16
314.48	113.70	0.00	17
129.46	133.79	0.00	17
242.14	144.45	0.00	18
104.06	340.95	0.00	17
244.61	293.57	0.00	14
103.54	212.06	0.00	11
366.95	163.57	0.00	12
165.96	248.98	0.00	13
180.64	342.52	0.00	10
367.86	333.58	0.00	11
288.20	219.18	0.00	9
310.55	289.44	0.00	9
206.66	197.37	0.00	8
33.43	291.09	0.00	9
344.48	372.39	0.00	7
271.89	381.13	0.00	6
384.84	254.69	0.00	2
359.33	249.21	0.00	1
