117.25	16.07	0.00	26
295.85	22.01	0.00	21
278.72	295.14	0.00	21
66.82	12.98	0.00	18
348.57	354.61	0.00	20
104.03	341.09	0.00	20
375.73	19.18	0.00	19
147.70	57.31	0.00	19
257.30	82.54	0.00	18
197.41	37.56	0.00	18
18.50	13.92	0.00	17
82.76	135.11	0.00	17
89.05	196.85	0.00	17
331.21	33.27	0.00	17
206.89	202.23	0.00	15
215.83	150.49	0.00	12
346.81	209.79	0.00	15
36.90	91.60	0.00	14
243.16	11.51	0.00	14
200.25	344.25	0.00	13
290.19	131.66	0.00	15
166.89	258.27	0.00	12
32.78	254.76	0.00	11
361.44	118.07	0.00	11
