141.71	30.17	0.00	49
259.95	31.96	0.00	45
48.54	16.56	0.00	43
349.31	24.55	0.00	41
43.59	115.20	0.00	19
285.88	122.67	0.00	16
250.62	287.84	0.00	17
122.61	146.17	0.00	17
241.36	191.13	0.00	14
210.56	114.09	0.00	15
168.53	237.61	0.00	15
141.87	332.33	0.00	14
45.92	192.57	0.00	11
333.95	270.76	0.00	12
310.76	357.31	0.00	11
355.17	182.60	0.00	11
372.98	350.54	0.00	11
358.94	110.78	0.00	9
101.48	234.09	0.00	7
213.11	358.49	0.00	9
79.78	377.89	0.00	5
38.14	282.28	0.00	5
53.24	329.06	0.00	3
12.20	366.13	0.00	1
