66.26	17.26	0.00	60
186.50	20.73	0.00	33
272.74	35.93	0.00	33
325.42	29.44	0.00	23
244.79	141.94	0.00	21
375.73	19.18	0.00	19
329.28	112.51	0.00	18
162.81	83.02	0.00	18
39.03	114.90	0.00	17
59.31	197.10	0.00	16
232.86	281.39	0.00	12
349.92	364.48	0.00	13
107.33	130.58	0.00	13
168.92	193.59	0.00	14
253.28	357.99	0.00	13
355.17	182.60	0.00	10
329.79	276.02	0.00	11
140.98	257.61	0.00	11
142.15	318.76	0.00	11
268.74	219.66	0.00	9
63.43	360.31	0.00	9
38.88	273.91	0.00	6
150.41	356.92	0.00	5
369.92	318.83	0.00	5
