42.08	22.89	0.00	42
289.14	22.49	0.00	30
58.24	146.71	0.00	24
210.24	25.81	0.00	23
362.95	12.29	0.00	19
121.00	6.75	0.00	23
210.24	164.51	0.00	22
338.76	360.87	0.00	19
248.96	285.05	0.00	18
150.24	232.85	0.00	17
130.08	104.92	0.00	18
130.26	39.18	0.00	16
287.49	124.92	0.00	17
242.86	81.39	0.00	16
43.82	236.40	0.00	14
342.58	283.48	0.00	13
344.87	52.16	0.00	11
134.71	311.64	0.00	11
198.17	356.88	0.00	10
361.31	178.04	0.00	9
358.94	110.78	0.00	9
285.37	210.10	0.00	8
101.50	370.84	0.00	6
44.79	348.59	0.00	5
NaN	NaN	0.00	0
