52.97	21.13	0.00	52
338.44	19.36	0.00	45
246.94	30.60	0.00	31
152.88	14.96	0.00	26
72.46	128.38	0.00	30
271.16	107.52	0.00	25
147.28	71.83	0.00	18
208.51	162.91	0.00	18
137.75	237.14	0.00	16
55.56	197.71	0.00	16
353.64	93.54	0.00	15
357.86	360.62	0.00	13
152.20	330.70	0.00	10
88.38	356.13	0.00	12
358.01	172.06	0.00	9
311.38	298.29	0.00	9
252.66	376.82	0.00	9
258.92	225.13	0.00	8
258.09	302.85	0.00	6
32.12	299.51	0.00	7
373.61	280.32	0.00	6
317.73	215.04	0.00	8
198.82	242.93	0.00	5
216.46	295.77	0.00	6
