39.40	18.02	0.00	37
284.79	21.11	0.00	29
362.17	19.42	0.00	31
114.65	13.91	0.00	27
259.01	164.46	0.00	21
202.40	17.82	0.00	17
39.14	152.05	0.00	23
147.89	319.39	0.00	19
340.98	91.03	0.00	19
57.66	330.80	0.00	15
269.37	88.52	0.00	15
356.03	199.35	0.00	15
185.65	222.21	0.00	14
245.99	283.12	0.00	14
85.99	215.54	0.00	14
128.03	148.21	0.00	15
74.86	79.63	0.00	11
372.98	350.54	0.00	11
315.05	294.91	0.00	11
207.60	93.12	0.00	11
139.38	75.53	0.00	8
163.88	45.11	0.00	8
319.63	366.88	0.00	6
248.22	346.45	0.00	5
240.36	390.19	0.00	4
