41.42	21.55	0.00	41
124.73	17.61	0.00	36
297.75	25.58	0.00	29
362.76	20.05	0.00	28
63.37	136.46	0.00	30
214.18	17.85	0.00	21
246.71	74.69	0.00	19
140.77	243.80	0.00	16
169.06	164.68	0.00	17
287.49	124.92	0.00	16
150.65	81.46	0.00	14
42.08	235.09	0.00	14
246.03	183.71	0.00	13
237.92	271.69	0.00	13
139.38	333.55	0.00	16
329.07	274.40	0.00	13
355.87	110.27	0.00	11
355.44	186.05	0.00	10
63.43	360.31	0.00	9
376.00	337.09	0.00	8
308.23	363.89	0.00	8
266.15	317.06	0.00	6
222.17	376.29	0.00	5
358.39	384.16	0.00	4
185.04	314.84	0.00	3
