141.17	31.08	0.00	53
265.07	33.10	0.00	49
44.66	20.58	0.00	44
353.78	23.86	0.00	37
225.05	131.58	0.00	26
70.96	128.70	0.00	27
326.20	116.26	0.00	21
356.72	359.09	0.00	15
53.61	199.18	0.00	13
360.26	201.47	0.00	15
168.52	194.20	0.00	11
323.26	297.87	0.00	12
135.12	247.78	0.00	11
121.14	312.31	0.00	9
261.29	299.68	0.00	9
268.74	219.66	0.00	9
250.72	377.95	0.00	7
35.44	288.41	0.00	6
55.84	370.52	0.00	5
215.48	253.17	0.00	5
170.11	350.21	0.00	5
114.16	370.38	0.00	4
222.18	292.60	0.00	4
185.04	314.84	0.00	3
NaN	NaN	0.00	0
