337.06	24.60	0.00	53
51.63	18.64	0.00	46
144.24	17.95	0.00	37
241.51	33.92	0.00	32
289.27	111.45	0.00	27
39.03	114.90	0.00	17
161.74	88.70	0.00	16
360.22	162.15	0.00	16
195.36	170.46	0.00	14
137.56	311.19	0.00	13
47.14	198.89	0.00	13
105.68	137.74	0.00	13
237.10	285.57	0.00	13
326.14	263.78	0.00	11
371.72	336.74	0.00	10
254.62	191.87	0.00	10
175.96	242.35	0.00	10
325.47	377.07	0.00	9
90.46	371.00	0.00	8
203.29	364.51	0.00	8
111.39	218.89	0.00	8
291.56	323.92	0.00	8
15.03	311.34	0.00	4
59.96	291.52	0.00	4
9999.0	9999.0	0.00	1
