336.17	25.12	0.00	54
109.84	17.72	0.00	39
35.78	24.84	0.00	35
230.87	20.32	0.00	31
274.28	108.69	0.00	27
44.36	154.44	0.00	25
172.77	62.73	0.00	21
312.08	330.52	0.00	15
124.44	123.04	0.00	14
226.70	166.61	0.00	13
238.73	294.96	0.00	12
116.40	199.81	0.00	13
370.13	352.78	0.00	12
278.06	236.48	0.00	12
358.29	114.51	0.00	10
157.00	342.21	0.00	9
44.47	279.17	0.00	9
184.28	222.56	0.00	8
347.68	214.32	0.00	9
123.74	310.35	0.00	7
67.68	372.70	0.00	7
146.98	260.37	0.00	7
231.86	379.57	0.00	6
380.39	180.91	0.00	5
