Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.234s)
CreateVariables () DONE !!!
Creating 7 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6
26.00	2.00	1.94	1.99	1.99	2.00	1.97	1.99
27.00	2.00	1.93	2.00	2.00	2.00	1.93	1.99
28.00	2.00	1.95	2.00	2.00	1.99	1.94	2.00
29.00	1.99	1.91	2.00	2.00	2.00	1.92	2.00
30.00	1.99	1.92	2.00	2.00	2.00	1.93	1.99
31.00	2.00	1.88	2.00	2.00	2.00	1.92	2.00
32.00	2.00	1.94	1.99	1.99	1.99	1.95	2.00
33.00	2.00	1.95	2.00	2.00	1.99	1.93	2.00
34.00	2.00	1.90	2.00	2.00	2.00	1.88	2.00
35.00	1.99	1.94	2.00	2.00	2.00	1.94	1.99
36.00	1.98	1.94	2.00	2.00	1.99	1.93	1.98
37.00	1.98	1.91	2.00	2.00	2.00	1.93	2.00
38.00	2.00	1.92	1.99	1.99	2.00	1.90	2.00
39.00	2.00	1.92	2.00	2.00	2.00	1.90	2.00
40.00	2.00	1.92	2.00	2.00	2.00	1.97	2.00
41.00	2.00	1.94	2.00	2.00	2.00	1.95	1.99
42.00	1.99	1.92	2.00	2.00	2.00	1.90	1.99
43.00	2.00	1.92	2.00	2.00	1.99	1.91	1.99
44.00	2.00	1.90	1.99	1.99	2.00	1.91	2.00
45.00	2.00	1.93	2.00	2.00	2.00	1.97	2.00
46.00	2.00	1.92	2.00	2.00	1.99	1.95	1.99
47.00	2.00	1.94	2.00	2.00	2.00	1.88	2.00
48.00	1.99	1.91	2.00	2.00	1.99	1.95	1.99
49.00	1.99	1.91	2.00	2.00	1.99	1.95	2.00
50.00	2.00	1.88	1.99	2.00	2.00	1.95	2.00
51.00	1.99	1.99	2.00	1.99	2.00	1.95	1.98
52.00	2.00	1.93	2.00	2.00	2.00	1.93	2.00
53.00	1.99	1.88	2.00	2.00	2.00	1.92	1.98
54.00	2.00	1.91	2.00	2.00	2.00	1.94	1.99
55.00	1.99	1.95	2.00	2.00	1.99	1.94	1.99
56.00	1.99	1.98	2.00	2.00	2.00	1.95	2.00
57.00	1.99	1.91	1.99	1.99	2.00	1.90	1.99
58.00	2.00	1.91	2.00	2.00	1.99	1.94	2.00
59.00	2.00	1.95	2.00	2.00	2.00	1.95	1.99
60.00	1.99	1.94	2.00	2.00	1.99	1.88	2.00
61.00	2.00	1.92	2.00	2.00	1.99	1.92	1.98
62.00	2.00	1.93	2.00	2.00	2.00	1.90	2.00
63.00	1.99	1.93	1.99	1.99	2.00	1.95	1.99
64.00	2.00	1.91	2.00	2.00	2.00	1.95	2.00
65.00	2.00	1.92	2.00	2.00	2.00	1.94	2.00
66.00	1.97	1.93	2.00	2.00	1.98	1.94	1.97
67.00	1.99	1.93	2.00	2.00	2.01	1.91	2.00
68.00	2.00	1.91	2.00	2.00	1.99	1.92	2.00
69.00	2.00	1.95	1.99	1.99	2.00	1.95	1.99
70.00	2.00	1.93	2.00	2.00	2.00	1.95	2.00
71.00	2.00	1.92	2.00	2.00	2.00	1.95	2.00
72.00	2.00	1.91	2.00	2.00	2.00	1.93	2.00
73.00	1.99	1.92	2.00	2.00	2.00	1.94	1.98
74.00	2.00	1.94	2.00	2.00	1.99	1.95	2.00
75.00	2.00	1.95	1.99	1.99	2.00	1.97	1.99
76.00	1.98	1.92	2.00	2.00	2.00	1.91	1.99
77.00	2.00	1.92	2.00	2.00	2.00	1.93	1.97
78.00	2.00	1.93	2.00	2.00	2.00	1.91	1.99
79.00	1.98	1.93	2.00	2.00	1.99	1.98	1.99
80.00	2.00	1.95	2.00	2.00	1.99	1.95	2.00
81.00	2.00	1.98	1.99	1.99	2.00	2.00	1.99
82.00	2.00	1.88	2.00	2.00	2.00	1.94	2.00
83.00	1.99	1.98	2.00	2.00	2.00	2.00	2.00
84.00	2.00	1.91	2.00	2.00	2.00	1.92	2.00
85.00	1.99	1.94	2.00	2.00	1.99	1.90	1.98
86.00	2.00	1.94	2.00	2.00	2.01	1.94	1.98
87.00	2.00	1.90	1.99	1.99	1.99	1.93	2.00
88.00	2.00	1.91	2.00	2.00	1.99	1.90	2.00
89.00	1.99	1.91	2.00	2.00	2.00	1.91	1.98
90.00	2.00	1.94	2.00	2.00	2.00	1.93	2.00
91.00	2.00	1.92	2.00	2.00	2.00	1.97	1.98
92.00	1.99	1.94	2.00	2.00	2.00	1.94	2.00
93.00	1.99	1.91	1.99	1.99	1.99	1.95	1.99
94.00	2.00	1.94	2.00	2.00	2.00	1.94	2.00
95.00	1.99	1.97	2.00	2.00	1.99	1.91	2.00
96.00	2.00	1.91	2.00	2.00	2.00	1.93	1.98
97.00	1.98	1.93	2.00	2.00	2.00	1.95	2.00
98.00	2.00	1.92	2.00	2.00	2.00	1.94	1.99
99.00	1.99	1.92	1.99	2.00	1.98	1.94	1.98
100.00	2.00	1.95	2.00	1.99	2.00	1.93	2.00
101.00	1.99	1.98	2.00	2.00	2.00	1.99	2.00
102.00	2.00	1.93	2.00	2.00	2.00	1.94	2.00
103.00	1.99	1.91	2.00	2.00	2.00	1.94	1.97
104.00	1.99	1.94	2.00	2.00	2.00	1.94	2.00
105.00	1.98	1.93	2.00	2.00	1.99	1.93	1.98
106.00	2.00	1.93	1.99	1.99	2.00	1.97	2.00
107.00	2.00	1.93	2.00	2.00	2.00	1.92	1.98
108.00	2.00	1.91	2.00	2.00	2.00	1.93	2.00
109.00	1.97	1.91	2.00	2.00	2.00	1.91	1.99
110.00	2.00	1.92	2.00	2.00	2.00	1.91	1.99
111.00	2.00	1.91	2.00	2.00	1.99	1.94	1.99
112.00	2.00	1.94	1.99	1.99	2.00	1.93	2.00
113.00	2.00	1.94	2.00	2.00	1.99	2.00	2.00
114.00	2.00	1.93	2.00	2.00	2.00	1.90	2.00
115.00	1.98	1.90	2.00	2.00	2.00	1.95	1.99
116.00	1.99	1.95	2.00	2.00	2.00	1.94	1.99
117.00	2.00	1.92	2.00	2.00	1.97	1.95	2.00
118.00	2.00	1.99	1.99	1.99	2.00	1.93	2.00
119.00	2.00	1.92	2.00	2.00	2.00	1.91	1.98
120.00	2.00	1.95	2.00	2.00	2.00	1.94	2.00
121.00	1.98	1.94	2.00	2.00	2.00	1.98	2.00
122.00	2.00	1.92	2.00	2.00	1.99	1.92	1.99
123.00	1.99	1.94	2.00	2.00	1.99	1.88	1.99
124.00	2.00	1.93	1.99	1.99	2.00	1.94	2.00
125.00	2.00	1.93	2.00	2.00	2.00	1.95	1.99
126.00	1.98	1.97	2.00	2.00	2.00	1.95	2.00
127.00	1.99	1.91	2.00	2.00	2.00	1.88	1.97
128.00	1.99	1.92	2.00	2.00	2.00	1.93	1.99
129.00	1.99	1.93	2.00	2.00	1.99	1.94	2.00
130.00	2.00	1.93	1.99	1.99	2.00	1.94	2.00
131.00	1.97	1.97	2.00	2.00	2.00	1.95	1.95
132.00	2.00	1.88	2.00	2.00	1.99	1.95	2.00
133.00	2.00	1.87	2.00	2.00	2.00	1.92	1.99
134.00	1.99	1.90	2.00	2.00	1.99	1.90	2.00
135.00	2.00	1.92	2.00	2.00	2.01	1.88	2.00
136.00	2.00	1.97	1.99	1.99	1.99	1.90	2.00
137.00	1.99	1.92	2.00	2.00	2.00	1.95	2.00
138.00	2.00	1.91	2.00	2.00	2.00	1.94	2.00
139.00	1.99	1.91	2.00	2.00	2.00	1.91	2.00
140.00	1.99	1.92	2.00	2.00	1.99	1.92	1.99
141.00	2.00	1.93	2.00	2.00	1.99	1.94	2.00
142.00	2.00	1.91	1.99	2.00	2.00	1.90	2.00
143.00	2.00	1.92	2.00	1.99	2.00	1.92	2.00
144.00	2.00	1.94	2.00	2.00	2.00	1.94	2.00
145.00	1.98	1.91	2.00	2.00	2.00	1.99	2.00
146.00	1.98	1.94	2.00	2.00	2.00	1.92	2.00
147.00	1.99	1.90	2.00	2.00	2.00	1.92	1.99
148.00	2.00	1.93	2.00	2.00	1.99	1.93	2.00
149.00	2.00	1.93	1.99	1.99	2.00	1.94	2.00
150.00	2.00	1.92	2.00	2.00	1.99	1.95	2.00
151.00	2.00	1.93	2.00	2.00	1.98	1.95	1.98
152.00	2.00	1.94	2.00	2.00	1.99	1.92	1.99
153.00	1.97	1.95	2.00	2.00	2.00	1.94	2.00
154.00	2.00	1.95	2.00	2.00	1.99	1.93	2.00
155.00	1.99	1.93	1.99	1.99	2.00	1.93	1.98
156.00	1.98	1.91	2.00	2.00	1.99	1.94	1.99
157.00	1.99	1.94	2.00	2.00	2.00	1.90	1.98
158.00	1.99	1.92	2.00	2.00	2.00	1.90	2.00
159.00	2.00	1.91	2.00	2.00	1.99	1.95	1.98
160.00	2.00	1.90	2.00	2.00	1.98	1.94	2.00
161.00	2.00	1.95	1.99	1.99	2.00	1.95	2.00
162.00	2.00	1.93	2.00	2.00	2.00	1.87	2.00
163.00	1.99	1.92	2.00	2.00	2.00	1.95	2.00
164.00	2.00	1.95	2.00	2.00	2.00	1.93	1.99
165.00	1.98	1.95	2.00	2.00	1.99	1.91	2.00
166.00	2.00	1.93	2.00	2.00	2.00	1.91	2.00
167.00	2.00	1.97	1.99	1.99	1.99	1.91	1.98
168.00	2.00	1.93	2.00	2.00	2.00	1.88	2.00
169.00	2.00	1.95	2.00	2.00	2.00	1.93	2.00
170.00	2.00	1.87	2.00	2.00	2.00	1.93	2.00
171.00	1.98	1.92	2.00	2.00	1.98	1.92	1.99
172.00	2.00	1.90	2.00	2.00	1.99	1.93	2.00
173.00	1.99	1.94	1.99	1.99	2.00	1.97	1.99
174.00	2.00	1.94	2.00	2.00	2.00	1.98	2.00
175.00	1.99	1.93	2.00	2.00	2.00	1.98	2.00
176.00	2.00	1.93	2.00	2.00	2.00	1.95	1.99
177.00	1.98	1.91	2.00	2.00	1.99	1.86	1.98
178.00	2.00	1.91	2.00	2.00	2.00	1.90	2.00
179.00	1.99	1.94	1.99	1.99	1.99	1.97	2.00
10.2.1.2	2.04	7.94
10.1.1.1	2.03	2328.84
10.1.1.2	1.94	2155.29
10.1.1.3	2.04	192.82
10.1.1.5	2.02	1302.68
10.1.1.6	1.97	2036.50
10.1.1.7	2.02	2489.56
