Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.270s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
29.00	2.00	1.99	2.00	2.00	1.99
30.00	2.00	2.00	2.00	1.99	2.00
31.00	1.99	2.00	2.00	1.98	1.98
32.00	2.00	2.00	1.99	2.00	2.00
33.00	1.99	2.00	2.00	2.00	1.99
34.00	2.00	2.00	2.00	2.00	2.00
35.00	1.99	1.99	2.00	2.00	1.99
36.00	1.99	2.00	2.00	1.98	1.97
37.00	1.98	2.00	2.00	2.00	2.00
38.00	2.00	2.00	1.99	2.00	1.99
39.00	1.98	2.00	2.00	1.99	2.01
40.00	2.00	1.99	2.00	2.00	2.00
41.00	1.93	2.00	2.00	1.98	1.99
42.00	2.01	2.00	2.00	2.00	1.99
43.00	1.99	2.00	2.00	1.98	1.99
44.00	2.00	2.00	1.99	2.00	2.00
45.00	1.98	2.00	2.00	1.99	1.97
46.00	2.00	2.00	2.00	2.01	2.01
47.00	2.00	1.99	2.00	1.98	1.98
48.00	1.98	2.00	2.00	1.86	1.85
49.00	2.03	2.00	2.00	1.98	1.98
50.00	1.99	2.00	2.00	2.00	2.00
51.00	2.00	2.00	1.99	0.69	0.68
52.00	1.99	2.00	2.00	0.11	0.00
53.00	1.94	1.97	2.00	3.06	3.05
54.00	2.00	2.00	2.00	1.99	1.99
55.00	2.00	2.00	2.00	2.01	1.99
56.00	1.94	1.99	2.00	1.99	1.94
57.00	2.00	2.00	1.99	1.99	2.01
58.00	2.00	1.99	2.00	1.99	2.00
59.00	1.99	2.00	2.00	2.00	1.99
60.00	2.00	2.00	2.00	2.01	2.03
61.00	1.99	1.99	2.00	1.99	1.97
62.00	1.99	2.00	2.00	2.00	2.00
63.00	1.99	2.00	1.99	1.98	1.99
64.00	2.00	1.99	2.00	1.99	2.00
65.00	1.99	2.00	2.00	2.01	1.99
66.00	1.99	1.99	2.00	1.97	2.00
67.00	2.01	2.00	2.00	2.00	1.99
68.00	1.99	2.00	2.00	2.00	1.99
69.00	2.00	1.99	1.99	2.00	2.00
70.00	2.00	2.00	2.00	1.99	2.00
71.00	1.99	2.00	2.00	2.00	1.99
72.00	2.00	2.00	2.00	1.99	2.00
73.00	1.97	1.99	2.00	2.00	1.98
74.00	2.00	2.01	2.00	2.00	2.01
75.00	2.00	2.00	1.99	2.00	1.99
76.00	1.99	2.00	2.00	1.99	2.00
77.00	2.00	2.00	2.00	1.99	1.97
78.00	2.00	1.99	2.00	2.00	2.00
79.00	1.99	2.00	2.00	1.97	1.99
80.00	2.00	2.00	2.00	2.01	2.01
81.00	1.98	2.00	1.99	1.99	1.98
82.00	2.00	1.99	2.00	2.00	2.01
83.00	2.00	2.00	2.00	1.99	2.00
84.00	2.00	2.00	2.00	1.99	1.99
85.00	2.00	2.00	2.00	2.00	1.99
86.00	1.97	2.00	2.00	1.99	2.00
87.00	2.00	2.00	1.99	1.99	1.99
88.00	2.00	2.00	2.00	2.00	2.01
89.00	2.00	2.00	2.00	2.00	1.98
90.00	2.00	1.99	2.00	1.77	1.77
91.00	1.99	2.00	2.00	1.99	1.99
92.00	1.99	2.00	2.00	2.00	2.01
93.00	2.01	2.00	1.99	0.92	0.88
94.00	2.00	2.00	2.00	1.28	0.00
95.00	1.98	2.00	2.00	1.30	0.95
96.00	1.98	1.99	2.00	2.90	2.77
97.00	2.00	1.99	2.00	2.00	2.00
98.00	2.00	2.00	2.00	1.99	1.99
99.00	2.00	2.00	2.00	1.99	2.00
100.00	1.99	2.00	1.99	2.00	2.00
101.00	2.00	2.00	2.00	1.99	1.99
102.00	2.00	2.00	2.00	2.00	1.99
103.00	2.00	1.99	2.00	1.98	2.00
104.00	2.00	2.00	2.00	2.00	1.99
105.00	1.99	2.00	2.00	2.00	1.99
106.00	1.95	1.99	1.99	1.98	2.00
107.00	1.97	1.99	2.00	1.85	1.86
108.00	2.03	2.00	2.00	2.00	2.00
109.00	1.99	2.01	2.00	1.99	2.00
110.00	1.99	1.99	2.00	2.00	1.99
111.00	2.00	2.00	2.00	2.00	1.97
112.00	2.00	2.00	1.99	1.99	2.00
113.00	2.00	1.99	2.00	2.00	2.00
114.00	2.00	2.01	2.00	2.00	1.99
115.00	2.00	1.99	2.00	1.98	1.99
116.00	1.99	1.98	2.00	1.98	2.00
117.00	1.99	1.99	2.00	2.00	1.99
118.00	2.00	2.00	1.99	1.83	0.74
119.00	1.95	1.95	2.00	1.52	0.51
120.00	2.04	2.04	2.00	1.99	1.99
121.00	1.97	2.00	2.00	1.97	1.99
122.00	2.00	2.00	2.00	2.03	2.01
123.00	1.98	2.00	2.00	1.99	1.99
124.00	2.00	2.00	1.99	1.90	1.90
125.00	2.00	1.99	2.00	2.00	2.00
126.00	2.00	2.00	2.00	2.00	2.00
127.00	1.98	2.00	2.00	1.99	1.98
128.00	1.99	2.00	2.00	1.99	2.00
129.00	1.99	2.00	2.00	1.99	2.00
130.00	1.99	2.00	1.99	1.99	2.00
131.00	2.00	2.00	2.00	1.98	1.99
132.00	1.99	2.00	2.00	1.50	0.22
133.00	2.00	1.99	2.00	1.99	3.05
134.00	2.00	1.99	2.00	2.01	2.00
135.00	2.00	2.00	2.00	1.99	1.98
136.00	1.99	1.99	1.99	1.99	1.98
137.00	1.99	2.00	2.00	1.99	1.98
138.00	2.00	1.99	2.00	2.00	2.00
139.00	2.00	2.01	2.00	2.00	1.99
140.00	2.00	1.99	2.00	2.00	2.00
141.00	2.00	2.00	2.00	1.99	1.98
142.00	1.99	2.00	2.00	1.99	1.99
143.00	1.99	2.00	1.99	1.99	2.00
144.00	2.00	2.00	2.00	1.99	1.99
145.00	1.98	1.99	2.00	2.01	2.03
146.00	2.00	2.00	2.00	1.99	1.98
147.00	2.00	2.00	2.00	1.99	2.00
148.00	2.00	2.00	2.00	2.00	2.00
149.00	1.98	2.00	1.99	0.85	0.85
150.00	1.99	2.00	2.00	1.64	1.55
151.00	2.00	2.00	2.00	0.00	0.00
152.00	2.00	1.99	2.00	2.99	2.91
153.00	1.99	2.00	2.00	1.99	0.26
154.00	2.00	2.00	2.00	2.00	0.00
155.00	1.98	1.99	1.99	2.00	0.00
156.00	1.99	1.99	2.00	2.00	0.00
157.00	1.98	1.99	2.00	2.00	0.00
158.00	1.97	2.00	2.00	2.00	0.00
159.00	1.97	2.00	2.00	2.00	0.00
160.00	2.00	2.00	2.00	2.00	0.00
161.00	1.98	1.99	1.99	1.01	0.00
162.00	1.99	2.00	2.00	2.44	0.00
163.00	1.99	1.99	2.00	2.00	0.00
164.00	2.00	2.00	2.00	2.00	0.00
165.00	2.00	2.00	2.00	1.99	0.00
166.00	1.99	2.00	2.00	2.00	0.00
167.00	2.00	2.00	1.99	2.00	0.00
168.00	2.00	2.00	2.00	2.00	0.00
169.00	1.99	2.00	2.00	1.99	0.00
170.00	2.00	1.99	2.00	1.99	0.00
171.00	2.00	2.00	2.00	2.00	0.00
172.00	1.99	2.00	2.00	2.00	0.00
173.00	2.00	1.99	1.99	2.00	0.00
174.00	1.98	1.99	2.00	2.00	0.00
175.00	1.98	2.01	2.00	1.99	0.00
176.00	2.00	1.99	2.00	2.00	0.00
177.00	2.00	2.00	2.00	2.00	0.00
178.00	1.99	2.00	2.00	2.00	0.00
179.00	2.01	2.00	1.99	2.00	0.00
10.2.1.2	2.04	8.01
10.1.1.1	2.02	7025.40
10.1.1.2	2.04	4236.15
10.1.1.4	1.98	26292.40
10.1.1.5	1.93	27547.71
