Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.244s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
87.00	2.00	2.00	1.99	2.00
88.00	1.99	2.00	2.00	2.00
89.00	2.00	2.00	2.00	2.00
90.00	2.00	2.00	2.00	1.99
91.00	2.00	1.99	2.00	2.00
92.00	2.00	2.00	2.00	2.00
93.00	1.98	2.00	1.99	2.00
94.00	2.01	2.00	2.00	2.00
95.00	1.99	1.99	2.00	1.99
96.00	2.00	2.00	2.00	1.99
97.00	2.00	2.00	2.00	2.00
98.00	2.00	2.00	2.00	2.00
99.00	1.99	2.00	2.00	2.00
100.00	2.00	2.00	1.99	2.00
101.00	2.00	2.00	2.00	1.99
102.00	2.00	1.99	2.00	2.00
103.00	2.00	2.00	2.00	2.00
104.00	2.00	2.00	2.00	1.99
105.00	1.99	2.00	2.00	2.00
106.00	2.01	2.00	1.99	1.99
107.00	1.98	2.00	2.00	2.00
108.00	2.00	2.00	2.00	2.00
109.00	2.00	1.99	2.00	1.95
110.00	2.00	2.00	2.00	2.00
111.00	1.99	2.00	2.00	2.00
112.00	2.00	2.00	1.99	2.00
113.00	2.00	2.00	2.00	2.00
114.00	2.00	1.99	2.00	2.00
115.00	1.99	2.00	2.00	1.99
116.00	2.00	2.00	2.00	1.99
117.00	1.90	1.94	2.00	0.88
118.00	1.32	1.91	1.99	0.42
119.00	1.17	1.93	2.00	0.08
120.00	1.40	1.44	2.00	0.18
121.00	2.14	2.20	2.00	0.28
122.00	2.00	1.99	2.00	0.00
123.00	1.81	1.90	2.00	0.25
124.00	1.41	1.80	1.99	0.45
125.00	0.44	0.40	2.00	0.00
126.00	0.00	0.82	2.00	0.00
127.00	0.00	0.61	2.00	0.00
128.00	2.13	2.87	2.00	0.05
129.00	0.26	0.40	2.00	0.00
130.00	1.97	3.10	1.99	0.09
131.00	1.99	2.00	2.00	0.00
132.00	2.00	2.00	2.00	0.00
133.00	2.00	2.00	2.00	0.00
134.00	2.00	1.99	2.00	0.00
135.00	2.00	2.00	2.00	0.00
136.00	2.00	2.00	1.99	0.00
137.00	2.00	2.00	2.00	0.00
138.00	1.99	2.00	2.00	0.00
139.00	1.98	2.00	2.00	1.45
140.00	2.01	1.99	2.00	1.99
141.00	2.00	2.00	2.00	0.66
142.00	1.99	2.00	2.00	2.78
143.00	1.99	2.00	1.99	2.01
144.00	2.00	2.00	2.00	2.00
145.00	1.99	1.99	2.00	1.98
146.00	2.00	2.00	2.00	2.01
147.00	1.99	2.00	2.00	1.99
148.00	1.99	2.00	2.00	2.01
149.00	2.00	2.00	1.99	2.00
150.00	2.00	2.00	2.00	2.00
151.00	1.99	1.99	2.00	1.98
152.00	2.00	2.00	2.00	2.00
153.00	1.99	2.00	2.00	2.00
154.00	2.00	2.00	2.00	2.00
155.00	1.99	2.00	1.99	1.99
156.00	1.99	2.00	2.00	2.00
157.00	2.00	2.00	2.00	2.00
158.00	2.00	1.99	2.00	1.99
159.00	2.00	2.00	2.00	2.01
160.00	2.00	2.00	2.00	1.99
161.00	1.99	2.00	1.99	2.00
162.00	1.99	2.00	2.00	2.00
163.00	1.99	1.99	2.00	1.99
164.00	2.00	2.00	2.00	1.99
165.00	2.00	2.00	2.00	2.00
166.00	1.99	2.00	2.00	2.00
167.00	1.99	2.00	1.99	2.00
168.00	2.00	2.00	2.00	2.00
169.00	2.00	2.00	2.00	1.99
170.00	2.00	1.99	2.00	2.01
171.00	1.99	2.00	2.00	1.99
172.00	1.99	2.00	2.00	1.99
173.00	2.01	2.00	1.99	0.34
174.00	1.99	2.00	2.00	0.00
175.00	2.00	2.00	2.00	0.00
176.00	2.00	2.00	2.00	0.00
177.00	2.00	1.99	2.00	0.00
178.00	2.00	2.00	2.00	0.00
179.00	2.00	2.00	1.99	0.00
10.2.1.2	2.04	7.79
10.1.1.2	2.01	15705.02
10.1.1.1	1.93	16385.73
10.1.1.4	1.73	10133.24
