Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.264s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
70.00	1.99	2.00	2.00	2.00
71.00	1.99	2.00	2.00	1.99
72.00	1.99	1.99	2.00	2.00
73.00	2.01	2.01	2.00	2.00
74.00	1.98	2.00	2.00	2.00
75.00	2.01	1.99	1.99	1.99
76.00	1.99	2.00	2.00	2.01
77.00	1.99	2.00	2.00	1.99
78.00	2.00	2.00	2.00	2.00
79.00	2.00	2.00	2.00	2.00
80.00	1.98	1.99	2.00	1.99
81.00	2.00	2.00	1.99	2.01
82.00	1.99	2.00	2.00	1.99
83.00	1.99	2.00	2.00	2.01
84.00	2.00	2.00	2.00	1.99
85.00	2.00	2.00	2.00	2.00
86.00	2.00	1.99	2.00	1.99
87.00	2.00	1.99	1.99	2.00
88.00	2.00	2.00	2.00	1.99
89.00	1.98	2.00	2.00	2.00
90.00	1.99	1.99	2.00	2.00
91.00	2.00	2.00	2.00	2.00
92.00	1.99	2.00	2.00	1.99
93.00	2.00	1.99	1.99	2.00
94.00	2.00	2.01	2.00	2.00
95.00	2.00	2.00	2.00	2.00
96.00	1.99	1.99	2.00	1.99
97.00	2.01	2.01	2.00	2.00
98.00	2.00	2.00	2.00	1.99
99.00	2.00	1.99	2.00	2.00
100.00	1.98	2.00	1.99	2.00
101.00	2.00	2.00	2.00	1.99
102.00	1.99	2.00	2.00	2.00
103.00	2.00	2.00	2.00	2.00
104.00	2.00	2.00	2.00	2.00
105.00	1.99	1.99	2.00	2.00
106.00	2.00	2.00	1.99	2.00
107.00	1.99	2.00	2.00	1.99
108.00	2.00	2.00	2.00	2.00
109.00	2.00	2.00	2.00	2.00
110.00	1.99	1.98	2.00	2.00
111.00	2.00	2.00	2.00	2.00
112.00	2.00	2.00	1.99	2.00
113.00	2.00	2.00	2.00	2.00
114.00	2.01	2.00	2.00	1.99
115.00	1.99	2.00	2.00	2.00
116.00	1.98	1.98	2.00	1.99
117.00	2.00	2.00	2.00	2.00
118.00	2.01	2.00	1.99	1.99
119.00	1.98	2.00	2.00	1.99
120.00	2.00	2.00	2.00	2.00
121.00	2.00	2.00	2.00	2.00
122.00	2.00	1.98	2.00	2.00
123.00	2.00	2.01	2.00	2.00
124.00	1.99	1.99	1.99	1.99
125.00	1.99	2.00	2.00	2.01
126.00	2.00	2.00	2.00	1.99
127.00	1.99	2.00	2.00	2.00
128.00	1.98	1.98	2.00	2.00
129.00	2.01	2.00	2.00	2.00
130.00	2.00	2.00	1.99	2.00
131.00	1.77	1.80	2.00	2.00
132.00	2.01	2.00	2.00	1.99
133.00	1.98	1.99	2.00	2.00
134.00	1.99	2.01	2.00	2.00
135.00	1.99	1.99	2.00	1.99
136.00	2.01	2.00	1.99	2.01
137.00	1.99	2.00	2.00	2.00
138.00	2.00	2.00	2.00	1.99
139.00	2.00	2.00	2.00	2.00
140.00	1.99	2.00	2.00	2.00
141.00	1.99	1.99	2.00	2.00
142.00	2.01	2.00	2.00	2.00
143.00	1.98	1.98	1.99	1.99
144.00	2.00	2.01	2.00	2.00
145.00	2.00	2.00	2.00	2.00
146.00	2.00	2.00	2.00	2.00
147.00	2.00	2.00	2.00	2.00
148.00	2.00	2.00	2.00	2.00
149.00	1.98	1.99	1.99	2.00
150.00	2.00	2.00	2.00	2.00
151.00	2.00	2.00	2.00	2.00
152.00	1.98	1.99	2.00	1.99
153.00	2.00	2.00	2.00	2.00
154.00	2.01	2.00	2.00	1.99
155.00	1.99	1.99	1.99	2.01
156.00	2.00	2.00	2.00	1.99
157.00	2.00	2.00	2.00	2.01
158.00	1.97	1.98	2.00	1.99
159.00	2.01	2.01	2.00	2.00
160.00	2.00	2.00	2.00	2.00
161.00	1.99	2.00	1.99	2.00
162.00	2.00	2.00	2.00	2.00
163.00	2.00	2.00	2.00	2.00
164.00	1.98	1.99	2.00	1.99
165.00	2.00	2.01	2.00	2.00
166.00	2.01	1.99	2.00	1.99
167.00	1.99	2.00	1.99	2.01
168.00	2.00	2.00	2.00	2.00
169.00	1.99	2.00	2.00	2.00
170.00	1.99	2.00	2.00	1.99
171.00	1.99	1.99	2.00	2.00
172.00	2.00	2.01	2.00	2.00
173.00	1.98	1.99	1.99	2.00
174.00	1.99	2.00	2.00	2.00
175.00	1.99	2.00	2.00	1.99
176.00	1.99	1.99	2.00	2.00
177.00	1.99	1.99	2.00	2.00
178.00	2.01	2.01	2.00	2.00
179.00	1.99	1.99	1.99	2.00
10.1.1.1	2.02	6744.91
10.1.1.2	2.04	1727.88
10.2.1.2	2.04	8.11
10.1.1.4	2.04	4744.25
