103.01	180.67	0.00	7.500000e+00
94.43	222.24	0.00	6.300000e+00
177.48	164.84	0.00	6
94.18	24.66	0.00	6
171.43	220.82	0.00	5.700000e+00
18.90	225.54	0.00	5.700000e+00
152.49	23.89	0.00	5.400000e+00
79.95	136.48	0.00	4.800000e+00
15.47	150.27	0.00	4.800000e+00
224.10	193.05	0.00	4.800000e+00
174.31	127.91	0.00	4.500000e+00
73.56	82.24	0.00	4.500000e+00
129.26	73.00	0.00	4.200000e+00
24.26	70.17	0.00	4.200000e+00
219.56	23.07	0.00	4.200000e+00
225.17	107.15	0.00	3.900000e+00
51.97	175.25	0.00	3.900000e+00
190.60	72.26	0.00	3.900000e+00
37.51	33.45	0.00	3.300000e+00
27.21	10.74	0.00	3.300000e+00
31.30	110.42	0.00	3.300000e+00
122.63	131.81	0.00	3.300000e+00
