92.29	210.93	0.00	9.600000e+00
84.88	149.66	0.00	6.900000e+00
92.73	24.59	0.00	6.300000e+00
235.63	164.29	0.00	5.700000e+00
60.08	84.11	0.00	5.700000e+00
22.89	138.03	0.00	5.700000e+00
26.95	32.75	0.00	5.700000e+00
25.13	217.48	0.00	5.400000e+00
152.49	23.89	0.00	5.400000e+00
213.23	224.36	0.00	5.400000e+00
135.02	179.49	0.00	4.800000e+00
200.20	185.80	0.00	4.800000e+00
162.18	227.68	0.00	4.200000e+00
168.95	145.45	0.00	4.200000e+00
125.55	73.63	0.00	3.900000e+00
222.80	96.03	0.00	3.300000e+00
223.13	12.43	0.00	3
170.47	109.05	0.00	3
195.74	74.07	0.00	3
122.86	127.88	0.00	3
206.57	140.98	0.00	2.700000e+00
205.48	47.03	0.00	2.700000e+00
