104.16	209.20	0.00	8.100000e+00
202.43	209.63	0.00	7.800000e+00
92.49	160.27	0.00	7.200000e+00
29.36	20.98	0.00	6.300000e+00
220.18	138.16	0.00	5.700000e+00
23.53	152.41	0.00	5.700000e+00
85.42	25.83	0.00	5.100000e+00
158.59	137.55	0.00	5.100000e+00
139.58	33.76	0.00	4.800000e+00
55.39	208.66	0.00	4.800000e+00
27.81	70.86	0.00	4.800000e+00
15.16	226.08	0.00	4.500000e+00
31.48	110.89	0.00	4.200000e+00
99.45	79.91	0.00	3.900000e+00
207.02	46.43	0.00	3.900000e+00
159.32	224.39	0.00	3.900000e+00
78.77	122.88	0.00	3.300000e+00
237.70	199.36	0.00	3
