97.34	212.93	0.00	8.700000e+00
81.38	158.63	0.00	7.500000e+00
113.89	22.83	0.00	7.200000e+00
177.05	134.49	0.00	6.300000e+00
22.79	142.24	0.00	6.300000e+00
24.13	219.00	0.00	6
230.56	154.14	0.00	6
210.37	186.53	0.00	5.400000e+00
45.43	18.90	0.00	5.100000e+00
168.99	218.70	0.00	5.100000e+00
62.82	89.64	0.00	5.100000e+00
19.42	62.18	0.00	4.800000e+00
196.02	85.81	0.00	4.800000e+00
140.67	162.44	0.00	4.800000e+00
219.64	227.52	0.00	4.500000e+00
130.21	71.49	0.00	3.900000e+00
221.28	21.58	0.00	3.900000e+00
112.11	114.97	0.00	3.300000e+00
176.86	45.61	0.00	3
164.41	15.16	0.00	2.100000e+00
238.17	93.17	0.00	2.100000e+00
