97.79	178.93	0.00	8.400000e+00
27.01	148.52	0.00	6.600000e+00
160.10	149.64	0.00	6.600000e+00
147.88	25.33	0.00	6
26.95	32.75	0.00	6
90.27	25.84	0.00	5.700000e+00
55.55	94.34	0.00	5.700000e+00
165.29	220.23	0.00	5.400000e+00
42.62	220.90	0.00	5.100000e+00
232.48	160.62	0.00	5.100000e+00
206.53	182.91	0.00	4.800000e+00
220.19	224.86	0.00	4.800000e+00
197.00	64.74	0.00	4.800000e+00
190.81	110.10	0.00	4.200000e+00
129.05	84.27	0.00	3.900000e+00
215.58	15.96	0.00	3.600000e+00
235.87	126.86	0.00	1.800000e+00
235.34	79.77	0.00	1.800000e+00
