96.29	186.13	0.00	8.100000e+00
200.96	219.08	0.00	7.200000e+00
24.67	147.47	0.00	6.900000e+00
159.45	149.49	0.00	6.900000e+00
95.86	136.25	0.00	6.600000e+00
232.97	159.88	0.00	6.300000e+00
192.11	93.93	0.00	6
33.71	218.55	0.00	5.400000e+00
36.73	92.61	0.00	5.100000e+00
18.46	50.03	0.00	4.800000e+00
196.74	168.54	0.00	4.500000e+00
175.05	35.08	0.00	4.500000e+00
99.20	24.32	0.00	4.200000e+00
221.28	21.58	0.00	3.900000e+00
80.31	80.84	0.00	3.900000e+00
131.47	73.47	0.00	3.900000e+00
121.31	225.94	0.00	3.600000e+00
136.52	20.28	0.00	3.600000e+00
32.70	7.89	0.00	3.300000e+00
65.67	26.79	0.00	2.700000e+00
235.37	89.42	0.00	2.100000e+00
