104.58	212.01	0.00	7.800000e+00
213.23	217.48	0.00	7.200000e+00
98.02	143.44	0.00	7.200000e+00
23.40	146.77	0.00	6.900000e+00
28.18	25.51	0.00	6.900000e+00
217.29	164.27	0.00	6.900000e+00
86.52	34.13	0.00	6.300000e+00
66.26	193.66	0.00	6
37.40	87.76	0.00	5.700000e+00
18.90	225.54	0.00	5.700000e+00
166.05	127.61	0.00	5.400000e+00
160.28	202.61	0.00	5.400000e+00
140.25	18.29	0.00	4.800000e+00
122.26	78.24	0.00	4.200000e+00
210.09	72.18	0.00	4.200000e+00
177.85	40.09	0.00	3.600000e+00
221.04	16.54	0.00	3.600000e+00
206.70	102.87	0.00	2.400000e+00
239.58	129.36	0.00	2.100000e+00
