192.92	221.27	0.00	7.500000e+00
85.74	167.39	0.00	7.200000e+00
110.43	213.68	0.00	6.900000e+00
25.27	136.54	0.00	6.900000e+00
168.03	146.28	0.00	6
30.99	49.02	0.00	5.700000e+00
229.33	147.61	0.00	5.700000e+00
83.37	30.67	0.00	5.700000e+00
97.70	120.00	0.00	5.400000e+00
31.80	219.61	0.00	5.400000e+00
208.15	84.77	0.00	5.400000e+00
223.54	188.86	0.00	4.500000e+00
130.55	75.66	0.00	3.900000e+00
134.81	19.03	0.00	3.900000e+00
223.04	22.17	0.00	3.600000e+00
176.86	45.61	0.00	3
175.93	14.01	0.00	1.800000e+00
