196.09	221.19	0.00	8.700000e+00
100.03	215.12	0.00	8.100000e+00
22.03	147.57	0.00	6.900000e+00
81.77	164.83	0.00	6.900000e+00
24.13	219.00	0.00	6
174.90	119.89	0.00	5.700000e+00
207.61	158.28	0.00	5.700000e+00
93.96	23.45	0.00	5.400000e+00
150.89	172.26	0.00	5.400000e+00
36.73	92.61	0.00	5.100000e+00
143.05	20.64	0.00	4.800000e+00
187.44	57.02	0.00	4.800000e+00
37.63	14.69	0.00	4.800000e+00
18.02	51.38	0.00	4.500000e+00
131.47	73.47	0.00	3.900000e+00
239.98	174.75	0.00	3.900000e+00
222.25	86.84	0.00	3.900000e+00
80.27	115.20	0.00	3.900000e+00
215.58	15.96	0.00	3.600000e+00
120.80	131.51	0.00	3.600000e+00
77.73	67.38	0.00	2.700000e+00
