23.41	148.27	0.00	6.900000e+00
21.75	221.24	0.00	6
94.39	33.04	0.00	5.400000e+00
107.11	212.97	0.00	5.400000e+00
102.60	166.60	0.00	5.400000e+00
183.45	114.42	0.00	5.100000e+00
206.56	222.81	0.00	5.100000e+00
22.78	77.41	0.00	5.100000e+00
231.78	143.91	0.00	5.100000e+00
83.94	138.17	0.00	5.100000e+00
176.51	33.76	0.00	4.800000e+00
71.82	209.48	0.00	4.500000e+00
66.23	90.02	0.00	4.500000e+00
226.85	189.88	0.00	4.200000e+00
40.14	14.04	0.00	4.200000e+00
190.64	157.29	0.00	4.200000e+00
134.81	19.03	0.00	3.900000e+00
147.67	168.04	0.00	3.900000e+00
140.49	84.25	0.00	3.600000e+00
158.37	235.36	0.00	3.300000e+00
180.05	197.68	0.00	2.700000e+00
19.70	33.35	0.00	2.700000e+00
218.86	48.20	0.00	2.400000e+00
242.88	238.84	0.00	6.000000e-01
