195.61	217.98	0.00	8.700000e+00
226.32	166.74	0.00	7.800000e+00
78.17	161.00	0.00	7.500000e+00
110.15	209.53	0.00	6.600000e+00
176.44	135.54	0.00	6.600000e+00
21.89	137.45	0.00	6.300000e+00
64.12	91.11	0.00	6
21.75	221.24	0.00	5.700000e+00
134.34	159.62	0.00	5.700000e+00
87.62	27.21	0.00	5.700000e+00
25.85	32.75	0.00	5.100000e+00
140.25	18.29	0.00	4.800000e+00
200.05	84.71	0.00	4.800000e+00
131.11	81.43	0.00	4.200000e+00
78.45	222.36	0.00	3.900000e+00
199.78	36.27	0.00	3
225.87	12.26	0.00	2.700000e+00
234.83	101.02	0.00	2.100000e+00
166.95	45.65	0.00	1.800000e+00
