Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.353s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	9.54	7.78	2.12	6.15	1.55	3.78	1.22	1.55	1.02	0.00	1.58	0.00	2.28	1.20	1.80	1.52
3.00	9.60	7.80	2.32	4.06	5.58	2.17	3.44	4.32	2.83	0.75	1.90	0.00	2.72	2.01	2.21	2.10
4.00	9.60	7.81	6.69	1.04	5.16	6.52	1.05	0.53	4.76	1.12	2.34	0.15	3.89	2.25	2.99	2.07
5.00	9.60	7.80	0.00	5.42	4.15	5.64	3.71	0.00	0.00	0.99	0.20	0.00	3.72	3.60	3.00	0.84
6.00	9.61	7.80	4.19	3.53	6.02	3.24	5.11	1.33	2.12	1.25	2.16	0.00	3.89	1.95	0.95	1.97
7.00	9.60	7.81	0.08	2.11	6.01	0.00	1.05	0.00	4.44	0.00	3.37	0.00	3.91	0.05	0.00	1.81
8.00	9.60	7.80	7.15	2.65	2.37	3.14	0.87	0.00	1.97	0.04	4.80	0.00	3.90	0.00	0.00	0.00
9.00	9.60	7.80	1.19	1.38	6.01	1.50	0.00	0.00	1.39	1.07	4.79	0.26	3.90	1.93	0.00	0.44
10.00	9.60	7.81	1.01	6.81	5.99	5.35	0.00	1.70	0.42	4.06	4.80	0.00	3.83	0.95	2.61	2.50
11.00	9.61	7.80	0.49	1.11	5.26	4.24	0.99	0.00	3.37	0.55	4.79	0.00	3.77	4.68	3.33	2.03
12.00	9.60	7.81	0.60	2.93	5.25	6.02	5.29	0.00	1.97	2.26	4.16	0.49	3.59	3.60	2.99	2.10
