Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.662s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	7.47	6.89	6.59	2.26	1.55	2.11	0.00	0.33	1.10	2.34	2.07	0.12	0.01	0.00	0.05	1.72	0.21	0.67	0.75	0.31	0.00	0.00
3.00	7.50	6.90	6.59	4.20	3.13	2.87	4.07	0.49	1.68	2.25	4.56	0.48	0.65	2.14	4.25	3.58	0.69	1.90	0.60	0.45	0.71	0.16
4.00	7.50	6.90	6.61	4.05	3.29	2.90	2.38	0.68	0.22	2.13	1.25	0.47	0.33	3.32	2.45	3.59	2.41	1.39	0.00	0.00	1.10	0.49
5.00	7.50	6.90	6.59	4.64	5.71	4.53	5.39	0.12	0.26	1.81	0.00	0.00	0.95	1.21	0.75	2.96	2.24	2.87	0.64	0.41	0.55	0.61
6.00	7.50	6.90	6.61	5.85	5.49	5.56	5.29	0.00	1.41	2.07	5.00	0.00	0.00	1.31	3.71	4.23	0.65	2.56	0.79	0.58	0.25	0.77
7.00	7.50	6.90	6.59	5.51	5.71	2.45	0.44	0.00	0.00	0.41	4.80	0.00	3.04	3.90	3.84	3.62	4.57	3.47	2.03	0.00	1.77	0.91
8.00	7.50	6.90	6.61	3.76	4.47	4.32	1.99	0.00	1.31	2.32	2.20	0.32	3.83	0.52	3.32	3.59	1.22	0.98	2.91	0.12	1.81	0.82
9.00	7.50	6.90	6.59	0.49	3.13	1.20	3.67	4.17	0.00	1.66	0.00	0.00	2.12	0.00	3.90	3.60	3.60	2.81	1.73	0.00	1.48	0.89
10.00	7.49	6.90	6.61	6.05	5.39	3.86	2.20	0.66	0.39	1.18	2.80	0.00	0.12	0.13	3.78	3.57	2.26	2.70	0.95	0.00	1.41	0.75
11.00	7.50	6.90	6.59	4.25	5.61	2.12	1.52	0.00	0.01	1.21	4.80	0.00	0.89	1.26	3.79	3.63	3.33	1.18	0.00	0.00	0.31	0.88
12.00	7.50	6.90	6.61	0.82	4.36	2.40	4.09	0.00	0.01	0.98	4.80	0.00	0.00	0.00	3.90	3.60	2.03	1.91	0.52	0.00	1.65	0.88
13.00	7.50	6.90	6.59	4.89	5.70	3.01	3.47	0.67	0.00	3.83	4.80	0.00	0.68	0.00	3.91	3.60	0.98	1.25	1.00	0.00	2.10	0.91
14.00	7.50	6.90	6.61	6.30	5.65	4.68	0.99	0.74	0.00	4.47	4.79	0.00	0.48	3.19	3.90	3.59	2.13	0.60	2.33	0.00	2.03	0.89
15.00	7.50	6.90	6.59	5.33	5.75	3.53	0.00	0.00	1.18	2.79	4.80	0.00	3.20	1.58	3.90	3.60	0.49	2.05	2.90	0.01	2.10	0.89
16.00	7.50	6.90	6.59	5.94	5.70	6.88	2.32	0.00	0.65	1.80	4.79	0.00	2.37	0.00	2.86	3.60	2.74	2.56	0.00	0.00	1.66	0.91
17.00	7.50	6.89	6.61	0.00	5.70	5.62	0.00	0.49	0.02	1.90	4.80	0.00	0.80	0.00	2.80	3.60	1.99	3.27	0.05	0.00	1.79	0.88
18.00	7.50	6.90	6.59	0.00	5.69	4.24	0.08	0.48	0.00	2.30	3.89	0.41	0.74	0.94	3.90	3.56	2.79	3.06	0.02	0.01	1.14	0.92
19.00	7.49	6.90	6.61	5.96	5.71	5.70	1.58	0.00	0.49	2.11	2.81	3.96	0.86	4.31	2.67	2.46	3.65	1.99	0.82	0.80	1.20	0.82
20.00	7.50	6.90	6.59	1.14	5.42	1.18	1.40	0.47	0.00	2.45	2.77	0.12	0.11	1.70	2.63	3.54	1.32	1.13	1.68	0.20	0.00	0.66
21.00	7.50	6.90	6.61	6.32	5.65	2.68	0.00	2.47	0.00	0.69	0.00	0.24	0.04	4.31	3.90	3.65	0.91	1.48	1.90	0.91	1.72	0.73
22.00	7.50	6.90	6.59	5.62	1.57	5.53	4.15	1.33	0.34	1.74	0.00	0.13	0.58	1.86	3.50	3.60	1.41	0.81	2.31	1.75	0.14	0.89
23.00	7.50	6.90	6.61	4.17	1.74	5.37	0.05	0.00	0.00	0.00	0.00	0.00	1.73	0.00	3.90	3.60	1.31	0.00	0.45	0.31	0.45	0.91
24.00	7.50	6.90	6.59	6.29	2.99	5.61	2.70	3.29	0.00	5.15	0.00	0.00	1.83	0.00	3.89	3.60	3.60	2.57	0.05	0.04	2.10	0.89
25.00	7.50	6.90	6.61	6.30	5.70	5.69	5.38	0.19	0.35	4.60	0.00	0.46	0.11	0.00	3.90	3.59	2.81	2.01	0.87	0.65	1.98	0.91
26.00	7.50	6.90	6.59	5.51	5.45	1.92	4.38	0.00	0.00	3.49	1.19	0.00	1.13	1.84	2.92	3.60	2.03	0.00	0.62	0.46	0.73	0.32
27.00	7.50	6.90	6.61	5.66	5.59	5.82	3.13	0.00	0.19	4.36	0.00	0.00	1.14	0.75	2.92	3.60	2.79	1.73	0.73	0.55	1.94	0.89
28.00	7.49	6.90	6.59	6.30	5.62	5.70	0.00	0.00	0.00	4.99	0.00	1.28	1.04	3.40	3.90	3.60	3.59	1.05	0.00	0.00	1.27	1.00
