Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (6.631s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	7.49	6.89	6.57	1.79	4.79	1.86	1.24	0.45	0.00	1.48	0.00	0.14	0.45	1.60	1.86	1.30	0.45	0.00	0.66	0.06	1.42	0.22
3.00	7.50	6.90	6.59	4.64	0.88	2.30	0.71	3.80	1.91	3.05	1.53	0.00	0.07	3.31	3.00	3.42	0.00	0.00	1.40	0.85	2.03	0.66
4.00	7.50	6.90	6.61	6.19	1.74	3.62	1.95	2.19	2.47	0.75	3.14	2.84	1.80	0.74	0.55	3.24	2.90	0.00	2.83	0.00	1.25	0.91
5.00	7.50	6.90	6.59	5.92	5.31	2.30	5.91	1.93	3.25	1.11	3.80	4.47	0.00	2.33	0.00	3.59	1.24	2.36	3.89	0.55	1.60	0.89
6.00	7.50	6.90	6.61	6.30	2.93	2.97	2.70	2.18	0.00	0.49	3.70	0.85	0.00	3.01	1.78	3.60	1.18	3.31	0.91	2.39	2.11	0.91
7.00	7.50	6.90	6.59	6.30	5.43	0.93	4.30	1.92	1.28	0.52	2.57	0.00	0.00	4.33	2.77	3.38	2.57	2.77	2.81	0.20	1.83	0.89
8.00	7.50	6.90	6.61	6.02	5.37	3.66	0.59	1.52	4.00	4.72	5.09	0.00	0.00	4.51	0.05	3.60	2.06	0.38	0.13	0.00	2.11	0.78
9.00	7.50	6.90	6.59	6.34	5.09	4.60	2.47	1.24	5.10	0.89	3.74	0.00	0.00	1.37	2.52	3.26	1.53	0.20	1.26	1.26	2.10	0.62
10.00	7.49	6.90	6.61	6.30	2.20	2.67	3.52	3.62	4.47	0.84	4.33	0.37	5.08	4.12	0.00	3.60	2.98	2.96	1.24	0.00	2.10	0.78
11.00	7.50	6.90	6.59	2.53	4.58	1.85	2.83	2.34	4.09	3.57	2.74	1.80	2.40	1.08	0.39	3.33	1.67	0.45	3.47	0.34	1.64	0.77
12.00	7.50	6.90	6.61	3.79	5.00	3.84	1.72	4.84	4.66	0.21	2.06	3.04	0.29	4.96	0.68	3.45	2.32	2.31	2.99	0.49	2.11	0.89
13.00	7.50	6.90	6.59	3.24	4.33	5.44	1.42	4.51	4.37	0.00	2.32	1.94	0.27	3.33	1.42	2.57	2.51	2.31	2.94	1.37	2.10	0.91
14.00	7.50	6.90	6.61	5.83	2.90	1.47	1.85	4.92	4.72	3.40	0.00	0.86	0.00	4.29	0.24	3.42	3.31	2.84	1.53	0.39	2.11	0.20
15.00	7.50	6.90	6.59	6.30	5.70	2.92	1.66	3.57	4.47	3.72	1.63	2.12	0.00	1.87	1.18	3.59	2.67	3.17	2.78	0.01	2.10	0.89
16.00	7.50	6.90	6.59	6.17	3.76	5.61	2.23	4.69	4.44	0.75	0.57	1.42	0.00	2.53	1.11	2.05	1.10	0.87	1.99	0.00	1.42	0.65
17.00	7.50	6.89	6.61	5.68	5.75	4.47	3.38	4.66	5.06	2.52	1.40	2.03	0.00	3.60	0.06	3.73	2.51	2.83	3.80	1.60	2.07	0.29
18.00	7.50	6.90	6.59	5.05	5.70	0.49	1.30	1.32	4.91	1.57	3.29	4.66	0.00	4.17	0.33	3.60	3.47	3.06	2.44	0.00	2.10	0.91
19.00	7.49	6.90	6.61	6.30	5.70	4.22	2.87	0.73	4.80	0.88	2.58	2.71	0.00	3.05	1.30	2.93	2.65	3.24	2.37	0.87	2.11	0.89
20.00	7.50	6.90	6.59	2.07	5.68	5.68	0.12	1.66	2.20	1.83	0.02	4.50	0.00	1.98	2.20	2.56	0.00	1.50	3.30	0.94	2.04	0.89
21.00	7.50	6.90	6.61	6.34	5.72	3.50	0.20	1.59	3.92	3.05	0.00	3.37	0.00	3.83	3.86	3.59	4.15	0.45	2.45	0.05	2.06	0.84
22.00	7.50	6.90	6.59	6.30	5.70	2.40	3.74	1.31	5.10	0.79	1.12	1.10	0.00	3.33	3.91	3.27	2.64	0.00	3.12	0.21	1.93	0.89
23.00	7.50	6.90	6.61	1.28	0.91	0.97	2.30	0.99	4.90	5.05	4.93	0.02	0.00	3.93	3.47	3.85	2.39	2.40	1.31	0.47	2.11	0.41
24.00	7.50	6.90	6.59	5.35	3.46	2.23	1.50	4.76	2.30	1.04	3.31	0.48	0.00	3.23	2.72	3.59	1.85	1.13	2.97	0.52	1.91	0.88
25.00	7.50	6.90	6.61	4.72	1.93	4.03	4.91	3.13	5.04	3.56	2.10	2.23	0.00	2.87	2.38	3.40	1.33	0.80	1.33	0.19	2.00	0.71
26.00	7.50	6.90	6.59	4.89	6.62	5.51	4.79	0.31	4.49	0.54	0.00	0.16	0.00	3.01	2.68	3.59	2.04	1.70	0.69	0.00	1.99	0.55
27.00	7.50	6.90	6.61	6.22	5.71	0.34	0.72	2.13	4.37	0.48	4.06	0.84	0.00	4.10	0.21	3.57	1.60	3.43	0.21	0.00	2.10	0.18
28.00	7.49	6.90	6.59	5.90	5.70	3.36	5.66	4.18	4.77	0.41	4.23	4.44	0.00	3.90	0.02	3.64	0.05	2.60	2.16	0.65	2.13	0.44
29.00	7.50	6.90	6.59	4.04	5.69	0.99	1.66	1.46	3.96	0.71	2.66	1.91	0.00	3.39	0.37	3.32	0.58	2.46	3.23	0.82	1.91	0.54
30.00	7.50	6.90	6.61	6.52	2.94	0.49	0.69	1.31	5.10	1.44	1.04	0.58	0.00	3.91	1.17	3.62	1.17	2.12	0.78	1.98	2.12	0.11
31.00	7.50	6.90	6.59	5.35	5.70	4.20	2.93	1.02	3.91	0.00	2.58	2.40	0.00	3.01	0.21	3.50	3.04	0.77	2.17	1.46	1.74	0.00
32.00	7.50	6.90	6.61	4.83	2.21	4.12	1.98	1.18	4.83	1.90	3.83	0.99	0.00	1.75	0.29	3.59	3.29	0.67	2.01	1.95	2.10	1.21
33.00	7.50	6.90	6.59	6.30	1.55	0.00	0.00	1.15	5.10	2.57	4.27	0.49	0.00	4.18	0.32	3.60	3.60	2.26	3.05	2.40	2.10	0.84
34.00	7.50	6.89	6.61	6.30	5.66	2.07	3.01	3.76	5.10	2.43	4.80	4.20	0.00	2.41	1.67	3.59	2.71	0.52	2.93	1.06	1.90	0.67
35.00	7.50	6.90	6.59	1.10	5.19	1.91	0.65	2.89	5.10	3.70	3.76	1.61	0.00	2.97	2.74	3.60	2.56	1.53	1.44	0.00	2.01	0.92
